NestID,Year,Species,Pasture,Patch,Patchsize_ha,Pasture_Patch_Year,PatchID,Treatment,Grazed,Sprayed,TSF,TSF_2,visitID,Visit#,Trials,Initiation,InitiationJulian,Date,JulianDate,JulDate_2,JulDate_3,ExpDays,Survive,Stage,HostEggs,HostChicks,ParasiteEggs,ParasiteChicks,#Chicks,ParasiteEggs?,ParasiteChicks?,Parasitised,NestSubstrate,SubstrateType,SubstrateGeneral,Conceal_above,Conceal_sides,Conceal_all,Substrate_ht,Substrate_wd,NestHt_rim,NestHt_bottom,CSG,FEAR,WSG,SDV,Forb,Legume,Bare,Wood,LitCov,MaxHt,#Shrubs,#PNShrubs,#PNClumps,#PNForbs,#PNSites,AvgLitDep,StDevLitDep,AvgRobel,StDevRobel,Patch%Herb,Patch%Imperv,Patch%Crop,Patch%Trees,Patch%Water,Pasture%Herb,Pasture%Imperv,Pasture%Crop,Pasture%Trees,Pasture%Water,Nest1000m_Herb,Nest1000m_Crop,Nest1000m_Trees,Nest1000m_TreesCrop,Nest500m_Herb,Nest500m_Crop,Nest500m_Trees,Nest500m_TreesCrop,Nest250m_Herb,Nest250m_Crop,Nest250m_Trees,Nest250m_CropTrees,TREE_DIST,TREE_DIST_2,CROP_DIST,CROP_DIST_2,ROAD_DIST,ROAD_DIST_2,1000m_treeedge,1000m_cropedge,1000m_roadedge,500m_treeedge,500m_cropedge,500m_roadedge,250m_treeedge,250m_cropedge,250_roadedge
LTR DICK 14 15,2015,DICK,LTR,C,131.64,LTR_C_2015,2015.LTR.C,SprayGrazeBurn,Yes,Yes,0,0,5656,2,1,7/9/15,190,7/28/15,209,43681,9129329,3,1,Incubation,5,0,0,0,0,0,0,0,Buckbrush,Woody,Woody,50,100,90,53.5,47.5,13,7,29.2,1.8,11.6,2.4,57.6,27.2,72.2,3.8,13.4,10,39,8,0,8,16,0,0,7.95,2.981963324,0.511669301,0.007374034,0.072732915,0.403506704,0.004717047,0.518682123,0.007048038,0.08476015,0.383714146,0.005795542,52.23843003,5.410780499,41.19734526,46.60812576,71.09184777,2.150026385,25.40868416,27.55871054,87.12447123,0.920325762,0.929340523,1.849666285,55.566778,3087.666817,201.377267,40552.80366,127.924104,16364.57638,92.87481,19.28569,16.36844,69.20246,12.10986,24.56401,89.70545,7.31273,43.20036
LTR DICK 14 15,2015,DICK,LTR,C,131.64,LTR_C_2015,2015.LTR.C,SprayGrazeBurn,Yes,Yes,0,0,5657,3,1,7/9/15,190,7/29/15,210,44100,9261000,1,1,Nestling,0,5,0,0,0,0,0,0,Buckbrush,Woody,Woody,50,100,90,53.5,47.5,13,7,29.2,1.8,11.6,2.4,57.6,27.2,72.2,3.8,13.4,10,39,8,0,8,16,0,0,7.95,2.981963324,0.511669301,0.007374034,0.072732915,0.403506704,0.004717047,0.518682123,0.007048038,0.08476015,0.383714146,0.005795542,52.23843003,5.410780499,41.19734526,46.60812576,71.09184777,2.150026385,25.40868416,27.55871054,87.12447123,0.920325762,0.929340523,1.849666285,55.566778,3087.666817,201.377267,40552.80366,127.924104,16364.57638,92.87481,19.28569,16.36844,69.20246,12.10986,24.56401,89.70545,7.31273,43.20036
LTR DICK 14 15,2015,DICK,LTR,C,131.64,LTR_C_2015,2015.LTR.C,SprayGrazeBurn,Yes,Yes,0,0,5658,4,1,7/9/15,190,7/30/15,211,44521,9393931,1,1,Nestling,0,5,0,0,0,0,0,0,Buckbrush,Woody,Woody,50,100,90,53.5,47.5,13,7,29.2,1.8,11.6,2.4,57.6,27.2,72.2,3.8,13.4,10,39,8,0,8,16,0,0,7.95,2.981963324,0.511669301,0.007374034,0.072732915,0.403506704,0.004717047,0.518682123,0.007048038,0.08476015,0.383714146,0.005795542,52.23843003,5.410780499,41.19734526,46.60812576,71.09184777,2.150026385,25.40868416,27.55871054,87.12447123,0.920325762,0.929340523,1.849666285,55.566778,3087.666817,201.377267,40552.80366,127.924104,16364.57638,92.87481,19.28569,16.36844,69.20246,12.10986,24.56401,89.70545,7.31273,43.20036
LTR DICK 14 15,2015,DICK,LTR,C,131.64,LTR_C_2015,2015.LTR.C,SprayGrazeBurn,Yes,Yes,0,0,5660,6,1,7/9/15,190,8/1/15,213,45369,9663597,2,1,Nestling,0,3,0,0,0,0,0,0,Buckbrush,Woody,Woody,50,100,90,53.5,47.5,13,7,29.2,1.8,11.6,2.4,57.6,27.2,72.2,3.8,13.4,10,39,8,0,8,16,0,0,7.95,2.981963324,0.511669301,0.007374034,0.072732915,0.403506704,0.004717047,0.518682123,0.007048038,0.08476015,0.383714146,0.005795542,52.23843003,5.410780499,41.19734526,46.60812576,71.09184777,2.150026385,25.40868416,27.55871054,87.12447123,0.920325762,0.929340523,1.849666285,55.566778,3087.666817,201.377267,40552.80366,127.924104,16364.57638,92.87481,19.28569,16.36844,69.20246,12.10986,24.56401,89.70545,7.31273,43.20036
LTR DICK 14 15,2015,DICK,LTR,C,131.64,LTR_C_2015,2015.LTR.C,SprayGrazeBurn,Yes,Yes,0,0,5661,7,1,7/9/15,190,8/2/15,214,45796,9800344,1,1,Nestling,0,3,0,0,0,0,0,0,Buckbrush,Woody,Woody,50,100,90,53.5,47.5,13,7,29.2,1.8,11.6,2.4,57.6,27.2,72.2,3.8,13.4,10,39,8,0,8,16,0,0,7.95,2.981963324,0.511669301,0.007374034,0.072732915,0.403506704,0.004717047,0.518682123,0.007048038,0.08476015,0.383714146,0.005795542,52.23843003,5.410780499,41.19734526,46.60812576,71.09184777,2.150026385,25.40868416,27.55871054,87.12447123,0.920325762,0.929340523,1.849666285,55.566778,3087.666817,201.377267,40552.80366,127.924104,16364.57638,92.87481,19.28569,16.36844,69.20246,12.10986,24.56401,89.70545,7.31273,43.20036
LTR DICK 14 15,2015,DICK,LTR,C,131.64,LTR_C_2015,2015.LTR.C,SprayGrazeBurn,Yes,Yes,0,0,7224,8,1,7/9/15,190,8/3/15,215,46225,9938375,1,1,Nestling,0,1,0,0,0,0,0,0,Buckbrush,Woody,Woody,50,100,90,53.5,47.5,13,7,29.2,1.8,11.6,2.4,57.6,27.2,72.2,3.8,13.4,10,39,8,0,8,16,0,0,7.95,2.981963324,0.511669301,0.007374034,0.072732915,0.403506704,0.004717047,0.518682123,0.007048038,0.08476015,0.383714146,0.005795542,52.23843003,5.410780499,41.19734526,46.60812576,71.09184777,2.150026385,25.40868416,27.55871054,87.12447123,0.920325762,0.929340523,1.849666285,55.566778,3087.666817,201.377267,40552.80366,127.924104,16364.57638,92.87481,19.28569,16.36844,69.20246,12.10986,24.56401,89.70545,7.31273,43.20036
LTR DICK 15 15,2015,DICK,LTR,E,131.64,LTR_E_2015,2015.LTR.E,SpraySeedGrazeBurn,Yes,Yes,0,0,5664,1,1,7/19/15,200,7/28/15,209,43681,9129329,3,1,Incubation,4,0,0,0,0,0,0,0,Thistle,Thistle,Herbaceous,95,100,99,103,63,11.5,3.5,36.8,0,3.8,9.4,52.6,35.4,43.2,0,53.2,12.6,0,0,1,12,13,0.066666667,0.14840421,11.75,3.809613877,0.559311965,0.006444199,0.045600362,0.38285562,0.005787854,0.518682123,0.007048038,0.08476015,0.383714146,0.005795542,53.61762468,5.423423225,39.81691913,45.24034235,70.87860796,2.029200303,25.75281652,27.78201682,86.74896878,0.234197805,0.787595974,1.021793779,97.518649,9509.886903,236.189065,55785.27443,155.80167,24274.16037,93.56375,19.24739,16.4091,78.70043,11.62684,24.13365,91.05842,3.23877,39.12668
LTR DICK 15 15,2015,DICK,LTR,E,131.64,LTR_E_2015,2015.LTR.E,SpraySeedGrazeBurn,Yes,Yes,0,0,5665,2,1,7/19/15,200,7/31/15,212,44944,9528128,3,1,Incubation,4,0,0,0,0,0,0,0,Thistle,Thistle,Herbaceous,95,100,99,103,63,11.5,3.5,36.8,0,3.8,9.4,52.6,35.4,43.2,0,53.2,12.6,0,0,1,12,13,0.066666667,0.14840421,11.75,3.809613877,0.559311965,0.006444199,0.045600362,0.38285562,0.005787854,0.518682123,0.007048038,0.08476015,0.383714146,0.005795542,53.61762468,5.423423225,39.81691913,45.24034235,70.87860796,2.029200303,25.75281652,27.78201682,86.74896878,0.234197805,0.787595974,1.021793779,97.518649,9509.886903,236.189065,55785.27443,155.80167,24274.16037,93.56375,19.24739,16.4091,78.70043,11.62684,24.13365,91.05842,3.23877,39.12668
LTR DICK 15 15,2015,DICK,LTR,E,131.64,LTR_E_2015,2015.LTR.E,SpraySeedGrazeBurn,Yes,Yes,0,0,5666,3,1,7/19/15,200,8/3/15,215,46225,9938375,3,1,Incubation,4,0,0,0,0,0,0,0,Thistle,Thistle,Herbaceous,95,100,99,103,63,11.5,3.5,36.8,0,3.8,9.4,52.6,35.4,43.2,0,53.2,12.6,0,0,1,12,13,0.066666667,0.14840421,11.75,3.809613877,0.559311965,0.006444199,0.045600362,0.38285562,0.005787854,0.518682123,0.007048038,0.08476015,0.383714146,0.005795542,53.61762468,5.423423225,39.81691913,45.24034235,70.87860796,2.029200303,25.75281652,27.78201682,86.74896878,0.234197805,0.787595974,1.021793779,97.518649,9509.886903,236.189065,55785.27443,155.80167,24274.16037,93.56375,19.24739,16.4091,78.70043,11.62684,24.13365,91.05842,3.23877,39.12668
LTR DICK 15 15,2015,DICK,LTR,E,131.64,LTR_E_2015,2015.LTR.E,SpraySeedGrazeBurn,Yes,Yes,0,0,5667,4,1,7/19/15,200,8/5/15,217,47089,10218313,2,1,Incubation,4,0,0,0,0,0,0,0,Thistle,Thistle,Herbaceous,95,100,99,103,63,11.5,3.5,36.8,0,3.8,9.4,52.6,35.4,43.2,0,53.2,12.6,0,0,1,12,13,0.066666667,0.14840421,11.75,3.809613877,0.559311965,0.006444199,0.045600362,0.38285562,0.005787854,0.518682123,0.007048038,0.08476015,0.383714146,0.005795542,53.61762468,5.423423225,39.81691913,45.24034235,70.87860796,2.029200303,25.75281652,27.78201682,86.74896878,0.234197805,0.787595974,1.021793779,97.518649,9509.886903,236.189065,55785.27443,155.80167,24274.16037,93.56375,19.24739,16.4091,78.70043,11.62684,24.13365,91.05842,3.23877,39.12668
LTR DICK 15 15,2015,DICK,LTR,E,131.64,LTR_E_2015,2015.LTR.E,SpraySeedGrazeBurn,Yes,Yes,0,0,5668,5,1,7/19/15,200,8/7/15,219,47961,10503459,2,1,Nestling,0,4,0,0,0,0,0,0,Thistle,Thistle,Herbaceous,95,100,99,103,63,11.5,3.5,36.8,0,3.8,9.4,52.6,35.4,43.2,0,53.2,12.6,0,0,1,12,13,0.066666667,0.14840421,11.75,3.809613877,0.559311965,0.006444199,0.045600362,0.38285562,0.005787854,0.518682123,0.007048038,0.08476015,0.383714146,0.005795542,53.61762468,5.423423225,39.81691913,45.24034235,70.87860796,2.029200303,25.75281652,27.78201682,86.74896878,0.234197805,0.787595974,1.021793779,97.518649,9509.886903,236.189065,55785.27443,155.80167,24274.16037,93.56375,19.24739,16.4091,78.70043,11.62684,24.13365,91.05842,3.23877,39.12668
LTR DICK 15 15,2015,DICK,LTR,E,131.64,LTR_E_2015,2015.LTR.E,SpraySeedGrazeBurn,Yes,Yes,0,0,5669,6,1,7/19/15,200,8/8/15,220,48400,10648000,1,1,Nestling,0,4,0,0,0,0,0,0,Thistle,Thistle,Herbaceous,95,100,99,103,63,11.5,3.5,36.8,0,3.8,9.4,52.6,35.4,43.2,0,53.2,12.6,0,0,1,12,13,0.066666667,0.14840421,11.75,3.809613877,0.559311965,0.006444199,0.045600362,0.38285562,0.005787854,0.518682123,0.007048038,0.08476015,0.383714146,0.005795542,53.61762468,5.423423225,39.81691913,45.24034235,70.87860796,2.029200303,25.75281652,27.78201682,86.74896878,0.234197805,0.787595974,1.021793779,97.518649,9509.886903,236.189065,55785.27443,155.80167,24274.16037,93.56375,19.24739,16.4091,78.70043,11.62684,24.13365,91.05842,3.23877,39.12668
LTR DICK 15 15,2015,DICK,LTR,E,131.64,LTR_E_2015,2015.LTR.E,SpraySeedGrazeBurn,Yes,Yes,0,0,7225,7,1,7/19/15,200,8/9/15,221,48841,10793861,1,0,Nestling,0,4,0,0,0,0,0,0,Thistle,Thistle,Herbaceous,95,100,99,103,63,11.5,3.5,36.8,0,3.8,9.4,52.6,35.4,43.2,0,53.2,12.6,0,0,1,12,13,0.066666667,0.14840421,11.75,3.809613877,0.559311965,0.006444199,0.045600362,0.38285562,0.005787854,0.518682123,0.007048038,0.08476015,0.383714146,0.005795542,53.61762468,5.423423225,39.81691913,45.24034235,70.87860796,2.029200303,25.75281652,27.78201682,86.74896878,0.234197805,0.787595974,1.021793779,97.518649,9509.886903,236.189065,55785.27443,155.80167,24274.16037,93.56375,19.24739,16.4091,78.70043,11.62684,24.13365,91.05842,3.23877,39.12668
LTR DICK 16 15,2015,DICK,LTR,E,131.64,LTR_E_2015,2015.LTR.E,SpraySeedGrazeBurn,Yes,Yes,0,0,5671,1,1,7/17/15,198,7/28/15,209,43681,9129329,3,1,Incubation,3,0,0,0,0,0,0,0,Ragweed + Queen Anne's Lace,Forb,Herbaceous,95,100,99,114,73,11,5.5,53.2,0,3.2,1.8,52.6,31.8,48.2,0,20.4,12.8,1,0,0,11,11,0,0,11.7,2.735728518,0.559311965,0.006444199,0.045600362,0.38285562,0.005787854,0.518682123,0.007048038,0.08476015,0.383714146,0.005795542,53.70489172,5.421525381,39.73205064,45.15357602,70.86736407,1.984378192,25.8093727,27.79375089,86.77544912,0.152298993,0.838852386,0.991151378,97.694017,9544.120958,240.201582,57696.8,159.900508,25568.17246,93.62753,19.22497,16.37542,79.3913,11.43164,24.06191,90.18198,2.72814,38.40595
LTR DICK 16 15,2015,DICK,LTR,E,131.64,LTR_E_2015,2015.LTR.E,SpraySeedGrazeBurn,Yes,Yes,0,0,5672,2,1,7/17/15,198,7/31/15,212,44944,9528128,3,1,Incubation,3,0,0,0,0,0,0,0,Ragweed + Queen Anne's Lace,Forb,Herbaceous,95,100,99,114,73,11,5.5,53.2,0,3.2,1.8,52.6,31.8,48.2,0,20.4,12.8,1,0,0,11,11,0,0,11.7,2.735728518,0.559311965,0.006444199,0.045600362,0.38285562,0.005787854,0.518682123,0.007048038,0.08476015,0.383714146,0.005795542,53.70489172,5.421525381,39.73205064,45.15357602,70.86736407,1.984378192,25.8093727,27.79375089,86.77544912,0.152298993,0.838852386,0.991151378,97.694017,9544.120958,240.201582,57696.8,159.900508,25568.17246,93.62753,19.22497,16.37542,79.3913,11.43164,24.06191,90.18198,2.72814,38.40595
LTR DICK 16 15,2015,DICK,LTR,E,131.64,LTR_E_2015,2015.LTR.E,SpraySeedGrazeBurn,Yes,Yes,0,0,5673,3,1,7/17/15,198,8/3/15,215,46225,9938375,3,1,Incubation,3,0,0,0,0,0,0,0,Ragweed + Queen Anne's Lace,Forb,Herbaceous,95,100,99,114,73,11,5.5,53.2,0,3.2,1.8,52.6,31.8,48.2,0,20.4,12.8,1,0,0,11,11,0,0,11.7,2.735728518,0.559311965,0.006444199,0.045600362,0.38285562,0.005787854,0.518682123,0.007048038,0.08476015,0.383714146,0.005795542,53.70489172,5.421525381,39.73205064,45.15357602,70.86736407,1.984378192,25.8093727,27.79375089,86.77544912,0.152298993,0.838852386,0.991151378,97.694017,9544.120958,240.201582,57696.8,159.900508,25568.17246,93.62753,19.22497,16.37542,79.3913,11.43164,24.06191,90.18198,2.72814,38.40595
LTR DICK 16 15,2015,DICK,LTR,E,131.64,LTR_E_2015,2015.LTR.E,SpraySeedGrazeBurn,Yes,Yes,0,0,5674,4,1,7/17/15,198,8/5/15,217,47089,10218313,2,1,Nestling,0,3,0,0,0,0,0,0,Ragweed + Queen Anne's Lace,Forb,Herbaceous,95,100,99,114,73,11,5.5,53.2,0,3.2,1.8,52.6,31.8,48.2,0,20.4,12.8,1,0,0,11,11,0,0,11.7,2.735728518,0.559311965,0.006444199,0.045600362,0.38285562,0.005787854,0.518682123,0.007048038,0.08476015,0.383714146,0.005795542,53.70489172,5.421525381,39.73205064,45.15357602,70.86736407,1.984378192,25.8093727,27.79375089,86.77544912,0.152298993,0.838852386,0.991151378,97.694017,9544.120958,240.201582,57696.8,159.900508,25568.17246,93.62753,19.22497,16.37542,79.3913,11.43164,24.06191,90.18198,2.72814,38.40595
LTR DICK 16 15,2015,DICK,LTR,E,131.64,LTR_E_2015,2015.LTR.E,SpraySeedGrazeBurn,Yes,Yes,0,0,5675,5,1,7/17/15,198,8/6/15,218,47524,10360232,1,1,Nestling,0,3,0,0,0,0,0,0,Ragweed + Queen Anne's Lace,Forb,Herbaceous,95,100,99,114,73,11,5.5,53.2,0,3.2,1.8,52.6,31.8,48.2,0,20.4,12.8,1,0,0,11,11,0,0,11.7,2.735728518,0.559311965,0.006444199,0.045600362,0.38285562,0.005787854,0.518682123,0.007048038,0.08476015,0.383714146,0.005795542,53.70489172,5.421525381,39.73205064,45.15357602,70.86736407,1.984378192,25.8093727,27.79375089,86.77544912,0.152298993,0.838852386,0.991151378,97.694017,9544.120958,240.201582,57696.8,159.900508,25568.17246,93.62753,19.22497,16.37542,79.3913,11.43164,24.06191,90.18198,2.72814,38.40595
LTR DICK 16 15,2015,DICK,LTR,E,131.64,LTR_E_2015,2015.LTR.E,SpraySeedGrazeBurn,Yes,Yes,0,0,5677,7,1,7/17/15,198,8/7/15,219,47961,10503459,1,1,Nestling,0,3,0,0,0,0,0,0,Ragweed + Queen Anne's Lace,Forb,Herbaceous,95,100,99,114,73,11,5.5,53.2,0,3.2,1.8,52.6,31.8,48.2,0,20.4,12.8,1,0,0,11,11,0,0,11.7,2.735728518,0.559311965,0.006444199,0.045600362,0.38285562,0.005787854,0.518682123,0.007048038,0.08476015,0.383714146,0.005795542,53.70489172,5.421525381,39.73205064,45.15357602,70.86736407,1.984378192,25.8093727,27.79375089,86.77544912,0.152298993,0.838852386,0.991151378,97.694017,9544.120958,240.201582,57696.8,159.900508,25568.17246,93.62753,19.22497,16.37542,79.3913,11.43164,24.06191,90.18198,2.72814,38.40595
LTR DICK 16 15,2015,DICK,LTR,E,131.64,LTR_E_2015,2015.LTR.E,SpraySeedGrazeBurn,Yes,Yes,0,0,7226,8,1,7/17/15,198,8/8/15,220,48400,10648000,1,1,Nestling,0,2,0,0,0,0,0,0,Ragweed + Queen Anne's Lace,Forb,Herbaceous,95,100,99,114,73,11,5.5,53.2,0,3.2,1.8,52.6,31.8,48.2,0,20.4,12.8,1,0,0,11,11,0,0,11.7,2.735728518,0.559311965,0.006444199,0.045600362,0.38285562,0.005787854,0.518682123,0.007048038,0.08476015,0.383714146,0.005795542,53.70489172,5.421525381,39.73205064,45.15357602,70.86736407,1.984378192,25.8093727,27.79375089,86.77544912,0.152298993,0.838852386,0.991151378,97.694017,9544.120958,240.201582,57696.8,159.900508,25568.17246,93.62753,19.22497,16.37542,79.3913,11.43164,24.06191,90.18198,2.72814,38.40595
LTR DICK 17 15,2015,DICK,LTR,C,131.64,LTR_C_2015,2015.LTR.C,SprayGrazeBurn,Yes,Yes,0,0,5679,1,1,7/18/15,199,7/28/15,209,43681,9129329,3,1,Incubation,3,0,0,0,0,0,0,0,Osage orange,Woody,Woody,95,98.75,98,169.5,180,26,17.5,48.2,0.6,22.8,5.6,53.2,24.8,52.6,8.2,43.6,12.4,70,4,0,0,4,0.016666667,0.064549722,8.1,3.768288736,0.511669301,0.007374034,0.072732915,0.403506704,0.004717047,0.518682123,0.007048038,0.08476015,0.383714146,0.005795542,57.02910588,3.578113172,38.16544909,41.74356226,77.99365824,0.974822307,19.97112877,20.94595108,79.19698832,0,4.091111282,4.091111282,9.888079,97.77410631,427.457871,182720.2315,390.609677,152575.9198,92.7884,12.62596,14.25895,97.21761,3.92964,15.63153,75.44887,0,0
LTR DICK 17 15,2015,DICK,LTR,C,131.64,LTR_C_2015,2015.LTR.C,SprayGrazeBurn,Yes,Yes,0,0,5680,2,1,7/18/15,199,7/31/15,212,44944,9528128,3,1,Incubation,3,0,0,0,0,0,0,0,Osage orange,Woody,Woody,95,98.75,98,169.5,180,26,17.5,48.2,0.6,22.8,5.6,53.2,24.8,52.6,8.2,43.6,12.4,70,4,0,0,4,0.016666667,0.064549722,8.1,3.768288736,0.511669301,0.007374034,0.072732915,0.403506704,0.004717047,0.518682123,0.007048038,0.08476015,0.383714146,0.005795542,57.02910588,3.578113172,38.16544909,41.74356226,77.99365824,0.974822307,19.97112877,20.94595108,79.19698832,0,4.091111282,4.091111282,9.888079,97.77410631,427.457871,182720.2315,390.609677,152575.9198,92.7884,12.62596,14.25895,97.21761,3.92964,15.63153,75.44887,0,0
LTR DICK 17 15,2015,DICK,LTR,C,131.64,LTR_C_2015,2015.LTR.C,SprayGrazeBurn,Yes,Yes,0,0,5681,3,1,7/18/15,199,8/3/15,215,46225,9938375,3,1,Incubation,3,0,0,0,0,0,0,0,Osage orange,Woody,Woody,95,98.75,98,169.5,180,26,17.5,48.2,0.6,22.8,5.6,53.2,24.8,52.6,8.2,43.6,12.4,70,4,0,0,4,0.016666667,0.064549722,8.1,3.768288736,0.511669301,0.007374034,0.072732915,0.403506704,0.004717047,0.518682123,0.007048038,0.08476015,0.383714146,0.005795542,57.02910588,3.578113172,38.16544909,41.74356226,77.99365824,0.974822307,19.97112877,20.94595108,79.19698832,0,4.091111282,4.091111282,9.888079,97.77410631,427.457871,182720.2315,390.609677,152575.9198,92.7884,12.62596,14.25895,97.21761,3.92964,15.63153,75.44887,0,0
LTR DICK 17 15,2015,DICK,LTR,C,131.64,LTR_C_2015,2015.LTR.C,SprayGrazeBurn,Yes,Yes,0,0,5682,4,1,7/18/15,199,8/5/15,217,47089,10218313,2,1,Nestling,0,3,0,0,0,0,0,0,Osage orange,Woody,Woody,95,98.75,98,169.5,180,26,17.5,48.2,0.6,22.8,5.6,53.2,24.8,52.6,8.2,43.6,12.4,70,4,0,0,4,0.016666667,0.064549722,8.1,3.768288736,0.511669301,0.007374034,0.072732915,0.403506704,0.004717047,0.518682123,0.007048038,0.08476015,0.383714146,0.005795542,57.02910588,3.578113172,38.16544909,41.74356226,77.99365824,0.974822307,19.97112877,20.94595108,79.19698832,0,4.091111282,4.091111282,9.888079,97.77410631,427.457871,182720.2315,390.609677,152575.9198,92.7884,12.62596,14.25895,97.21761,3.92964,15.63153,75.44887,0,0
LTR DICK 17 15,2015,DICK,LTR,C,131.64,LTR_C_2015,2015.LTR.C,SprayGrazeBurn,Yes,Yes,0,0,5683,5,1,7/18/15,199,8/6/15,218,47524,10360232,1,1,Nestling,0,3,0,0,0,0,0,0,Osage orange,Woody,Woody,95,98.75,98,169.5,180,26,17.5,48.2,0.6,22.8,5.6,53.2,24.8,52.6,8.2,43.6,12.4,70,4,0,0,4,0.016666667,0.064549722,8.1,3.768288736,0.511669301,0.007374034,0.072732915,0.403506704,0.004717047,0.518682123,0.007048038,0.08476015,0.383714146,0.005795542,57.02910588,3.578113172,38.16544909,41.74356226,77.99365824,0.974822307,19.97112877,20.94595108,79.19698832,0,4.091111282,4.091111282,9.888079,97.77410631,427.457871,182720.2315,390.609677,152575.9198,92.7884,12.62596,14.25895,97.21761,3.92964,15.63153,75.44887,0,0
LTR DICK 17 15,2015,DICK,LTR,C,131.64,LTR_C_2015,2015.LTR.C,SprayGrazeBurn,Yes,Yes,0,0,5685,7,1,7/18/15,199,8/7/15,219,47961,10503459,1,1,Nestling,0,3,0,0,0,0,0,0,Osage orange,Woody,Woody,95,98.75,98,169.5,180,26,17.5,48.2,0.6,22.8,5.6,53.2,24.8,52.6,8.2,43.6,12.4,70,4,0,0,4,0.016666667,0.064549722,8.1,3.768288736,0.511669301,0.007374034,0.072732915,0.403506704,0.004717047,0.518682123,0.007048038,0.08476015,0.383714146,0.005795542,57.02910588,3.578113172,38.16544909,41.74356226,77.99365824,0.974822307,19.97112877,20.94595108,79.19698832,0,4.091111282,4.091111282,9.888079,97.77410631,427.457871,182720.2315,390.609677,152575.9198,92.7884,12.62596,14.25895,97.21761,3.92964,15.63153,75.44887,0,0
LTR DICK 17 15,2015,DICK,LTR,C,131.64,LTR_C_2015,2015.LTR.C,SprayGrazeBurn,Yes,Yes,0,0,5686,8,1,7/18/15,199,8/9/15,221,48841,10793861,2,1,Nestling,0,3,0,0,0,0,0,0,Osage orange,Woody,Woody,95,98.75,98,169.5,180,26,17.5,48.2,0.6,22.8,5.6,53.2,24.8,52.6,8.2,43.6,12.4,70,4,0,0,4,0.016666667,0.064549722,8.1,3.768288736,0.511669301,0.007374034,0.072732915,0.403506704,0.004717047,0.518682123,0.007048038,0.08476015,0.383714146,0.005795542,57.02910588,3.578113172,38.16544909,41.74356226,77.99365824,0.974822307,19.97112877,20.94595108,79.19698832,0,4.091111282,4.091111282,9.888079,97.77410631,427.457871,182720.2315,390.609677,152575.9198,92.7884,12.62596,14.25895,97.21761,3.92964,15.63153,75.44887,0,0
LTR DICK 17 15,2015,DICK,LTR,C,131.64,LTR_C_2015,2015.LTR.C,SprayGrazeBurn,Yes,Yes,0,0,7227,9,1,7/18/15,199,8/10/15,222,49284,10941048,1,1,Nestling,0,3,0,0,0,0,0,0,Osage orange,Woody,Woody,95,98.75,98,169.5,180,26,17.5,48.2,0.6,22.8,5.6,53.2,24.8,52.6,8.2,43.6,12.4,70,4,0,0,4,0.016666667,0.064549722,8.1,3.768288736,0.511669301,0.007374034,0.072732915,0.403506704,0.004717047,0.518682123,0.007048038,0.08476015,0.383714146,0.005795542,57.02910588,3.578113172,38.16544909,41.74356226,77.99365824,0.974822307,19.97112877,20.94595108,79.19698832,0,4.091111282,4.091111282,9.888079,97.77410631,427.457871,182720.2315,390.609677,152575.9198,92.7884,12.62596,14.25895,97.21761,3.92964,15.63153,75.44887,0,0
LTR DICK 18 15,2015,DICK,LTR,C,131.64,LTR_C_2015,2015.LTR.C,SprayGrazeBurn,Yes,Yes,0,0,7228,1,1,7/4/15,185,7/26/15,207,42849,8869743,1,0,Nestling,0,2,0,0,0,0,0,0,Osage orange,Woody,Woody,100,100,100,91.5,92.5,20,12.5,13.4,3.8,81.4,13.4,16,4.6,13.4,7.8,88.4,9.8,59,1,1,0,2,1.1,2.348631821,3.9,1.83245593,0.511669301,0.007374034,0.072732915,0.403506704,0.004717047,0.518682123,0.007048038,0.08476015,0.383714146,0.005795542,50.09284263,7.573338895,41.22745637,48.80079527,75.80315903,0.277857128,22.8159366,23.09379373,74.55081745,0,5.391199966,5.391199966,134.613903,18120.90288,236.478644,55922.14907,203.873749,41564.50553,80.33001,21.54342,13.09022,61.27748,16.3959,23.14521,48.29343,3.42371,28.12915
LTR DICK 19 15,2015,DICK,LTR,C,131.64,LTR_C_2015,2015.LTR.C,SprayGrazeBurn,Yes,Yes,0,0,5689,1,1,7/21/15,202,7/28/15,209,43681,9129329,2,1,Incubation,4,0,0,0,0,0,0,0,Buckbrush,Woody,Woody,50,80,74,71,54,16,7,48.6,18.4,22.2,5.6,69.6,13.4,98,3.2,3,10.4,24,2,0,2,4,0,0,8.5,3.456496553,0.511669301,0.007374034,0.072732915,0.403506704,0.004717047,0.518682123,0.007048038,0.08476015,0.383714146,0.005795542,55.54935255,4.853286895,38.50416249,43.35744938,75.03361673,0.759577014,22.93322858,23.6928056,89.44996915,0,0.838595923,0.838595923,68.333315,4669.441939,334.563441,111932.6961,261.670508,68471.45476,95.0052,17.3774,15.37301,87.64524,5.54606,21.57319,75.22579,0,0
