visitID,Nest ID,Species,Visit Num,Date,Trials,Year_autoCalc,TimeofDay,Observers,Exposure days,Stage,Host Eggs,Host chicks,Parasite eggs,Parasite chicks,Banded,Camera,Measure,Survived,Abandoned,Predation,Fledge,Predator,Camera type,Female on?,Human Visit,COMMENT
189,KLN 2 12,,4,5/28/2012,1,,2:28:00 PM,,1,Nestling,0,4,0,0,1,1,,1,0,0,,None,Bullet,0,1,
190,KLN 2 12,,5,5/29/2012,1,,11:00:00 PM,,1,Nestling,0,4,0,0,1,1,,1,0,0,,None,Bullet,1,0,
191,KLN 2 12,,6,5/30/2012,1,,12:20:00 PM,,1,Nestling,0,4,0,0,1,1,,1,0,0,,None,Bullet,1,1,weighed chicks
192,KLN 2 12,,7,5/31/2012,1,,11:00:00 PM,,1,Nestling,0,4,0,0,1,1,,1,0,0,,None,Bullet,1,0,
193,KLN 2 12,,8,6/1/2012,1,,6:40:00 AM,,1,Nestling,0,4,0,0,1,1,,1,0,0,,None,Bullet,0,1,"pulled camera, likely fledge today"
194,STE DICK 9 12,,0,5/28/2012,1,,1:26:00 AM,,0,Incubation,4,0,0,0,0,0,,1,0,0,,None,NONE,1,1,Found nest
195,STE DICK 9 12,,1,5/31/2012,1,,12:26:00 PM,,3,Incubation,4,0,0,0,0,0,,1,0,1,,UNK,NONE,1,1,found parasitized on this visit
196,LEE 1 12,,0,5/22/2012,1,,7:10:00 AM,,0,Incubation,5,0,0,0,0,0,,1,0,0,,None,NONE,1,1,found nest
197,LEE 1 12,,1,5/25/2012,1,,9:00:00 AM,,3,Incubation,5,0,0,0,0,0,,1,0,0,,None,NONE,1,1,
198,LEE 1 12,,2,5/27/2012,1,,7:12:00 AM,,2,Incubation,5,0,0,0,1,0,,1,0,0,,None,NONE,1,1,
199,LEE 1 12,,3,5/28/2012,1,,4:38:00 PM,,1,Incubation,5,0,0,0,1,0,,1,0,1,,UNK,NONE,1,1,observed egg loss today
200,LEE 1 12,,4,5/30/2012,1,,11:43:00 AM,,2,Incubation,1,0,0,0,1,0,,1,0,0,,None,NONE,1,1,
201,LEE 1 12,,5,6/1/2012,1,,9:37:00 AM,,2,Incubation,1,0,0,0,1,0,,0,1,0,,None,NONE,0,1,determined abandoned
202,LEE 5 12,,4,6/1/2012,1,,9:40:00 AM,,4,Nestling,1,2,0,1,1,0,,1,0,0,,None,NONE,0,1,check fledge next visit
203,LEE 2 12,,3,6/1/2012,1,,9:35:00 AM,,4,Nestling,1,2,0,1,1,0,,1,0,1,,UNK,NONE,0,1,lost 1 nestling
204,LEE 4 12,,0,5/22/2012,1,,7:52:00 AM,,0,Incubation,1,0,2,0,0,0,,1,0,0,,None,NONE,1,1,found nest
205,LEE 4 12,,1,5/25/2012,1,,10:45:00 AM,,3,Nestling,1,0,1,1,0,0,,1,0,0,,None,NONE,0,1,
206,LEE 4 12,,2,5/27/2012,1,,7:03:00 AM,,2,Nestling,1,0,1,1,0,0,,1,0,0,,None,NONE,1,1,
207,LEE 4 12,,3,5/28/2012,1,,4:34:00 PM,,1,Nestling,1,0,0,2,0,0,,0,0,0,,None,NONE,0,1,"host egg may be a dud, female still cares for BHCO, see nest sheet for details"
208,LEE 7 12,,0,5/22/2012,1,,9:13:00 AM,,0,Incubation,4,0,0,0,0,0,,1,0,0,,None,NONE,1,1,found nest
209,LEE 7 12,,1,5/23/2012,1,,6:06:00 AM,,1,Incubation,4,0,0,0,0,0,,1,0,0,,None,NONE,1,1,banded today
210,LEE 7 12,,2,5/27/2012,1,,6:30:00 AM,,4,Incubation,4,0,0,0,1,0,,1,0,0,,None,NONE,1,1,
211,LEE 7 12,,3,5/29/2012,1,,12:30:00 PM,,2,Incubation,4,0,0,0,1,0,,1,0,0,,None,NONE,1,1,observed chicks today
212,LEE 12 12,,0,5/23/2012,1,,8:43:00 AM,,0,Incubation,1,0,0,0,0,0,,1,0,0,,None,NONE,1,1,found nest
213,LEE 12 12,,1,5/25/2012,1,,11:10:00 AM,,2,Incubation,1,0,0,0,0,0,,1,0,0,,None,NONE,1,1,banded today
214,LEE 12 12,,2,5/27/2012,1,,6:37:00 AM,,2,Nestling,0,1,0,0,1,0,,1,0,0,,None,NONE,0,1,
215,LEE 12 12,,3,5/30/2012,1,,11:34:00 AM,,3,Nestling,0,1,0,0,1,0,,1,0,0,,None,NONE,0,1,
216,RIS 1 12,,0,5/29/2012,1,,6:45:00 AM,,0,Nestling,0,2,0,1,0,0,,1,0,0,,None,NONE,1,1,found nest
217,RIS 1 12,,1,5/30/2012,1,,8:14:00 AM,,1,Nestling,0,2,0,1,0,0,,1,0,0,,None,NONE,0,1,banded today
218,LEE DICK 1 12,,0,5/30/2012,1,,11:40:00 AM,,0,Laying,2,0,0,0,0,0,,1,0,0,,None,NONE,1,1,nest found
219,KLN 4 12,,0,5/24/2012,1,,11:00:00 PM,,0,Incubation,5,0,0,0,0,0,,1,0,0,,None,NONE,1,1,nest found
220,KLN 4 12,,1,5/25/2012,1,,2:30:00 PM,,1,Incubation,5,0,0,0,0,0,,1,0,0,,None,NONE,1,1,banded today
221,KLN 4 12,,2,5/28/2012,1,,2:48:00 PM,,3,Incubation,5,0,0,0,1,0,,1,0,0,,None,NONE,0,1,
222,KLN 4 12,,3,5/30/2012,1,,12:11:00 PM,,2,Incubation,5,0,0,0,1,0,,1,0,0,,None,NONE,1,1,observed nestlings today
223,STE 3 12,,0,5/28/2012,1,,7:41:00 AM,,0,Incubation,5,0,0,0,0,0,,1,0,0,,None,NONE,1,1,nest found
224,STE 3 12,,1,5/30/2012,1,,10:11:00 AM,,2,Incubation,5,0,0,0,0,0,,1,0,0,,None,NONE,1,1,"banded today, observed 5 nestlings"
226,RIS 3 12,,0,5/29/2012,1,,9:22:00 AM,,0,Nestling,0,3,0,1,0,0,,1,0,0,,None,NONE,1,1,nest found
227,RIS 3 12,,1,5/30/2012,1,,7:00:00 AM,,1,Nestling,0,3,0,1,0,0,,1,0,1,,UNK,NONE,0,1,"banded today, observed predation"
228,STE DICK 11 12,,0,5/30/2012,1,,11:00:00 PM,,0,Incubation,3,0,1,0,0,0,,1,0,0,,None,NONE,1,1,nest found
230,STE 5 12,,0,5/28/2012,1,,10:09:00 AM,,0,Laying,4,0,0,0,0,0,,1,0,0,,None,NONE,1,1,Found nest
231,STE 5 12,,1,5/30/2012,1,,9:20:00 AM,,2,Incubation,4,0,0,0,0,0,,0,1,1,,UNK,NONE,0,1,"returned to band, found only 1 egg remaining and ice cold"
232,STE DICK 7 12,,0,5/28/2012,1,,10:59:00 AM,,0,Incubation,3,0,1,0,0,0,,1,0,0,,None,NONE,1,1,Found nest
233,STE DICK 7 12,,1,5/30/2012,1,,11:00:00 PM,,2,Incubation,3,0,1,0,0,0,,0,0,1,,UNK,NONE,0,1,smoked
234,PYS 1 12,,3,5/26/2012,1,,10:21:00 AM,,5,Incubation,5,0,0,0,1,0,,1,0,0,,None,NONE,1,1,placed camera
235,PYS 1 12,,4,5/27/2012,1,,2:24:00 AM,,1,Nestling,0,4,0,0,1,1,,0,0,1,,Raccoon,Wal-mart,0,0,camera caught the 'coon
236,LEE 8 12,,0,5/22/2012,1,,9:49:00 AM,,0,Nestling,0,4,0,0,0,0,,1,0,0,,None,NONE,1,1,Found nest
237,LEE 8 12,,1,5/23/2012,1,,6:39:00 AM,,1,Nestling,0,4,0,0,0,0,,1,0,0,,None,NONE,1,1,Banded today
238,LEE 8 12,,2,5/26/2012,1,,11:11:00 AM,,3,Nestling,0,4,0,0,1,0,,1,0,0,,None,NONE,0,1,
239,LEE 8 12,,3,5/29/2012,1,,11:59:00 AM,,3,Nestling,0,4,0,0,1,0,,1,0,1,,UNK,NONE,1,1,down 2 chicks
240,LEE 8 12,,4,5/30/2012,1,,11:00:00 PM,,1,Nestling,0,2,0,0,1,0,,0,0,1,,UNK,NONE,0,1,smoked
241,STE 2 12,,0,5/28/2012,1,,7:26:00 AM,,0,Incubation,5,0,0,0,0,0,,1,0,0,,None,NONE,1,1,found nest
242,STE 2 12,,1,5/28/2012,1,,10:12:00 PM,,1,Incubation,5,0,0,0,0,1,,0,0,1,,Raccoon,Wal-mart,0,0,camera saw a coon
243,LEE 10 12,,0,5/22/2012,1,,10:19:00 AM,,0,Nestling,1,4,0,0,0,0,,1,0,0,,None,NONE,1,1,"found nest, placed camera"
244,LEE 10 12,,1,5/23/2012,1,,7:00:00 AM,,1,Nestling,1,4,0,0,0,1,,1,0,0,,None,Bullet,0,1,banded today
245,LEE 10 12,,2,5/24/2012,1,,11:00:00 PM,,1,Nestling,0,4,0,0,0,1,,1,0,0,,None,Bullet,1,0,
246,LEE 10 12,,3,5/26/2012,1,,11:14:00 AM,,2,Nestling,0,4,0,0,0,1,,1,0,0,,None,Bullet,0,1,
247,LEE 10 12,,4,5/27/2012,1,,11:00:00 PM,,1,Nestling,0,4,0,0,0,1,,1,0,0,,None,Bullet,1,0,
248,LEE 10 12,,5,5/28/2012,1,,11:00:00 PM,,1,Nestling,0,4,0,0,0,1,,1,0,0,,None,Bullet,1,0,"fledge, but might be due to cattle"
249,LEE 6 12,,0,5/22/2012,1,,8:18:00 AM,,0,Nestling,0,2,0,3,0,0,,1,0,0,,None,NONE,1,1,Found nedt
250,LEE 6 12,,1,5/25/2012,1,,8:38:00 AM,,3,Nestling,0,1,0,2,0,0,,1,0,0,,None,NONE,1,1,
251,LEE 6 12,,2,5/27/2012,1,,7:07:00 AM,,2,Nestling,0,1,0,2,0,0,,1,0,0,,None,NONE,0,1,
252,LEE 6 12,,3,5/29/2012,1,,1:29:00 PM,,2,Nestling,0,1,0,2,0,0,,1,0,0,,None,NONE,0,1,found fledge
253,KLN 00 12,,0,5/24/2012,1,,6:34:00 AM,,0,Incubation,0,0,5,0,0,0,,0,0,0,,None,NONE,1,1,"found nest, all BHCO eggs"
254,KLN 00 12,,1,5/17/2012,1,,9:00:00 AM,,3,Incubation,0,0,5,0,0,0,,0,1,0,,None,NONE,0,1,Abandon
255,KLN 3 12,,0,5/24/2012,1,,8:13:00 AM,,0,Nestling,2,2,0,0,0,0,,1,0,0,,None,NONE,1,1,found nest
256,KLN 3 12,,1,5/25/2012,1,,2:07:00 PM,,1,Nestling,2,2,0,0,0,0,,1,0,1,,UNK,NONE,1,1,banded today
257,KLN 3 12,,2,5/28/2012,1,,2:06:00 PM,,3,Nestling,0,1,0,0,1,0,,0,0,1,,UNK,NONE,0,1,smoked
258,KLN DICK 2 12,,0,5/26/2012,1,,11:00:00 PM,,0,Incubation,1,0,4,0,0,0,,1,0,0,,None,NONE,1,1,courtney found nest on transects
259,KLN DICK 2 12,,1,5/27/2012,1,,9:00:00 AM,,1,Incubation,1,0,4,0,0,0,,0,0,1,,UNK,NONE,0,1,smoked
260,KLN DICK 1 12,,0,5/24/2012,1,,11:08:00 AM,,0,Incubation,3,0,4,0,0,0,,1,0,0,,None,NONE,1,1,found nest
261,KLN DICK 1 12,,1,5/28/2012,1,,2:13:00 PM,,4,Incubation,3,0,4,0,0,0,,0,0,1,,UNK,NONE,0,1,smoked
262,PYN ME 3 12,,5,5/31/2012,1,,,,4,Nestling,0,1,2,0,0,0,,0,0,1,,UNK,NONE,0,1,smoked-remaining contents removed
263,LEE 13 12,,5,5/28/2012,1,,11:00:00 PM,,1,Incubation,4,0,0,0,1,1,,1,0,0,,None,Bullet,1,0,
264,LEE 13 12,,6,5/29/2012,1,,11:00:00 PM,,1,Incubation,4,0,0,0,1,1,,1,0,0,,None,Bullet,1,0,
265,LEE 13 12,,7,5/31/2012,1,,5:14:00 PM,,2,Incubation,4,0,0,0,1,1,,0,0,1,,UNK,Bullet,0,1,smoked. Camera card full
266,PYS BOBO 1 12,,2,5/23/2012,1,,8:55:00 AM,,3,Incubation,3,0,1,0,0,0,,1,0,1,,UNK,NONE,1,1,lost 3 more host eggs
267,PYS BOBO 1 12,,3,5/25/2012,1,,8:10:00 AM,,2,Incubation,1,0,1,0,0,0,,1,0,0,,None,NONE,0,1,
268,PYS BOBO 1 12,,4,5/27/2012,1,,8:40:00 AM,,2,Incubation,1,0,1,0,0,0,,0,1,0,,None,NONE,0,1,"may have abandoned previously, donezo"
269,LEE BOBO 1 12,,0,5/22/2012,1,,11:10:00 AM,,0,Incubation,5,0,0,0,0,0,,1,0,0,,None,NONE,1,1,Found nest
270,LEE BOBO 1 12,,1,5/26/2012,1,,11:35:00 AM,,4,Incubation,5,0,0,0,0,0,,1,0,0,,None,NONE,1,1,
271,LEE BOBO 1 12,,2,5/28/2012,1,,4:53:00 PM,,2,Incubation,5,0,0,0,0,0,,0,0,1,,UNK,NONE,0,1,Smoked
272,PYS 2 12,,6,6/3/2012,1,,5:04:00 PM,,2,Nestling,0,5,0,0,1,0,,1,0,0,,None,NONE,0,1,
273,PYS 2 12,,7,6/4/2012,1,,11:40:00 AM,,1,Nestling,0,5,0,0,1,0,,1,0,0,,None,NONE,0,1,"weighed today, 1 popped off, but 8-9  days"
274,PYW 3 12,,17,6/2/2012,1,,11:00:00 PM,,1,Nestling,0,1,0,0,1,1,,1,0,0,,None,Bullet,1,0,
275,PYW 3 12,,18,6/3/2012,1,,11:00:00 PM,,1,Nestling,0,1,0,0,1,1,,1,0,0,,None,Bullet,1,0,Fledges
276,LEE 5 12,,5,6/4/2012,1,,3:49:00 PM,,3,Nestling,1,2,0,1,1,0,,1,0,0,,None,NONE,0,1,"fledge, 1 egg remains"
277,GIL ME 1 12,,0,6/1/2012,1,,8:15:00 AM,,0,Incubation,3,0,1,0,0,0,,1,0,0,,None,NONE,1,1,Found enst
278,GIL ME 1 12,,1,6/4/2012,1,,2:14:00 PM,,3,Incubation,3,0,1,0,0,0,,0,0,1,,UNK,NONE,0,1,Smoked
279,GIL DICK 1 12,,0,6/1/2012,1,,8:10:00 AM,,0,Incubation,4,0,0,0,0,0,,1,0,0,,None,NONE,1,1,found nest
280,GIL DICK 1 12,,1,6/4/2012,1,,2:16:00 PM,,3,Incubation,4,0,0,0,0,0,,0,0,1,,None,NONE,0,1,smoked
281,RIS 3 12,,2,6/4/2012,1,,2:34:00 PM,,5,Nestling,0,2,0,0,1,0,,0,0,1,,UNK,NONE,0,1,Smoked
282,RIS 1 12,,2,6/4/2012,1,,2:54:00 PM,,5,Nestling,0,2,0,1,1,0,,1,0,0,,None,NONE,0,1,saw fledgling
283,KLN DICK 3 12,,1,6/4/2012,1,,3:49:00 PM,,4,Nestling,3,1,0,0,0,0,,0,0,1,,UNK,NONE,0,1,Smoked
284,LEE 3 12,,7,5/29/2012,1,,11:00:00 PM,,1,Incubation,4,0,1,0,1,1,,1,0,0,,None,Bullet,1,0,
285,LEE 3 12,,8,5/30/2012,1,,11:00:00 PM,,1,Incubation,4,0,1,0,1,1,,1,0,0,,None,Bullet,1,0,
286,LEE 3 12,,9,5/31/2012,1,,5:00:00 PM,,1,Incubation,4,0,1,0,1,1,,1,0,0,,Coyote,Bullet,0,1,"smoked, see pred. table"
287,STE DICK 3 12,,2,6/5/2012,1,,11:12:00 AM,,4,Incubation,4,0,1,0,0,0,,0,0,1,,UNK,NONE,0,1,Smoked
288,STE DICK 1 12,,2,6/5/2012,1,,6:10:00 AM,,4,Incubation,3,0,3,0,0,0,,0,0,1,,UNK,NONE,0,1,smoked
289,STE BOBO 5 12,,2,6/5/2012,1,,11:41:00 AM,,4,Incubation,5,0,0,0,0,0,,0,0,1,,UNK,NONE,0,1,smoked
291,PYS 2 12,,8,6/5/2012,1,,7:10:00 AM,,1,Nestling,0,4,0,0,1,0,,1,0,0,,None,NONE,0,1,fledge
292,STE 4 12,,5,6/2/2012,1,,11:00:00 PM,,1,Nestling,4,2,0,0,1,1,,1,0,0,,None,Wal-mart,1,0,all hatched
293,STE 4 12,,6,6/3/2012,1,,3:00:00 PM,,1,Nestling,1,5,0,0,1,1,,1,0,0,,None,Wal-mart,1,1,
294,STE 4 12,,7,6/4/2012,1,,1:28:00 AM,,1,Nestling,1,5,0,0,1,1,,0,0,1,,Coyote,Wal-mart,1,0,Smoked
295,PYS ME 3 12,,0,6/4/2012,1,,7:06:00 AM,,0,Incubation,4,0,0,0,0,0,,1,0,0,,None,NONE,1,1,found nest
296,PYS ME 3 12,,0,6/6/2012,1,,5:15:00 PM,,2,Incubation,4,0,0,0,0,0,,1,0,0,,UNK,NONE,0,1,Smoked
297,STE 3 12,,2,6/3/2012,1,,3:20:00 PM,,4,Nestling,0,5,0,0,1,0,,1,0,0,,None,NONE,0,1,
298,STE 3 12,,3,6/6/2012,1,,11:00:00 PM,,3,Nestling,0,5,0,0,1,0,,0,0,1,,UNK,NONE,0,1,smoked
299,RIS HESP 1 12,,2,6/6/2012,1,,5:45:00 PM,,5,Incubation,5,0,0,0,0,0,,0,1,1,,UNK,NONE,0,1,"lost 2 eggs, abandoned"
301,GIL DICK 3 12,,0,6/1/2012,1,,9:00:00 AM,,0,Laying,1,0,3,0,0,0,,1,0,0,,None,NONE,1,1,found nest
302,GIL DICK 3 12,,1,6/5/2012,1,,11:51:00 AM,,4,Incubation,1,0,3,0,0,0,,1,0,0,,None,NONE,1,1,
303,GIL DICK 3 12,,2,6/8/2012,1,,11:20:00 AM,,3,Incubation,3,0,4,0,0,0,,0,0,1,,UNK,NONE,0,1,Smoked
304,LEE DICK 2 12,,0,6/6/2012,1,,5:30:00 PM,,0,Incubation,3,0,1,0,0,0,,1,0,0,,None,NONE,1,1,found nest
305,LEE DICK 2 12,,1,6/8/2012,1,,2:00:00 PM,,2,Incubation,3,0,1,0,0,0,,0,0,1,,UNK,NONE,1,1,Smoked
306,STE BOBO 3 12,,2,6/5/2012,1,,11:03:00 AM,,4,Incubation,3,0,2,0,0,0,,1,0,0,,None,NONE,1,1,
307,STE BOBO 3 12,,3,6/6/2012,1,,6:48:00 PM,,1,Incubation,3,0,0,0,0,0,,1,0,1,,UNK,NONE,1,1,cowbird eggs gone
308,STE BOBO 3 12,,4,6/8/2012,1,,12:21:00 PM,,2,Incubation,3,0,0,0,0,0,,0,1,1,,UNK,NONE,0,1,"2 host egg gone, 1 host remain"
309,STE ME 3 12,,2,6/5/2012,1,,11:50:00 AM,,4,Nestling,2,2,0,1,0,0,,1,0,1,,UNK,NONE,0,1,
310,STE ME 3 12,,3,6/6/2012,1,,6:20:00 PM,,1,Nestling,0,1,0,1,0,0,,1,0,1,,UNK,NONE,0,1,lost a host chick
311,STE ME 3 12,,4,6/8/2012,1,,12:28:00 PM,,2,Nestling,0,0,0,1,0,0,,0,0,1,,UNK,NONE,0,1,smoked
312,STE DICK 8 12,,2,6/5/2012,1,,10:50:00 AM,,4,Incubation,4,0,1,0,0,0,,1,0,0,,None,NONE,1,1,
313,STE DICK 8 12,,3,6/8/2012,1,,11:31:00 AM,,3,Incubation,4,0,1,0,0,0,,0,0,1,,UNK,NONE,,,
314,KLN 7 12,,0,6/6/2012,1,,9:18:00 AM,,0,Incubation,3,0,1,0,0,0,,1,0,0,,None,NONE,1,1,2 BHCO and 1 GRSP egg outside nest
315,KLN 7 12,,1,6/7/2012,1,,7:00:00 AM,,1,Incubation,3,0,1,0,0,1,,1,0,0,,None,Bullet,0,1,"banded, fixed camera in afternoon, but abandonded"
316,KLN 7 12,,2,6/8/2012,1,,11:14:00 PM,,1,Incubation,3,0,1,0,1,1,,0,1,1,,Skunk,Wal-mart,0,0,"abandoned 6/7 at 1227, but observed skunk predation"
317,STE 1 12,,3,6/2/2012,1,,11:00:00 PM,,1,Incubation,5,0,0,0,1,1,,1,0,0,,None,Wal-mart,1,0,
318,STE 1 12,,4,6/3/2012,1,,1:25:00 PM,,1,Incubation,5,0,0,0,1,1,,1,0,0,,None,Wal-mart,1,1,
319,STE 1 12,,5,6/4/2012,1,,11:00:00 PM,,1,Nestling,2,3,0,0,1,1,,1,0,0,,None,Wal-mart,1,0,
320,STE 1 12,,6,6/5/2012,1,,11:00:00 PM,,1,Nestling,0,5,0,0,1,1,,1,0,0,,None,Wal-mart,1,0,
321,STE 1 12,,7,6/6/2012,1,,6:46:00 AM,,1,Nestling,0,5,0,0,1,1,,1,0,0,,None,Wal-mart,1,1,camera off nest
322,STE 1 12,,8,6/7/2012,1,,7:44:00 AM,,1,Nestling,0,5,0,0,1,1,,0,0,1,,BHCO,Wal-mart,1,0,Smoked
323,LEE 14 12,,0,6/3/2012,1,,4:10:00 PM,,0,Incubation,4,0,2,0,0,0,,1,0,0,,None,NONE,1,1,found nest
324,LEE 14 12,,1,6/4/2012,1,,1:40:00 PM,,1,Incubation,4,0,2,0,0,1,,1,0,0,,None,Bullet,1,1,
325,LEE 14 12,,2,6/5/2012,1,,10:50:00 AM,,1,Incubation,1,3,0,2,0,1,,1,0,0,,None,Bullet,0,1,tried banding
326,LEE 14 12,,3,6/6/2012,1,,11:00:00 PM,,1,Nestling,0,3,0,2,0,1,,0,0,1,,GRSP,Bullet,0,0,observed grsp removing nestlings on 6/5 at  1242
327,RIS 2 12,,4,6/2/2012,1,,11:00:00 PM,,1,Nestling,2,0,0,2,1,1,,1,0,0,,None,Wal-mart,1,0,
328,RIS 2 12,,5,6/3/2012,1,,11:00:00 PM,,1,Nestling,2,0,0,2,1,1,,0,1,0,,None,Wal-mart,1,0,female abandon in AM but male prov and chicks survive a day longer
329,KLN 9 12,,0,6/6/2012,1,,11:00:00 AM,,1,Incubation,2,0,0,0,0,0,,1,0,0,,None,NONE,1,1,nest found
330,KLN 9 12,,1,6/7/2012,1,,9:30:00 AM,,1,Incubation,2,0,0,0,0,0,,0,1,1,,UNK,NONE,0,1,"Abandoned, down to 1 egghost and 1 parasite egg, likely BHCO?"
331,KLN 12 12,,0,6/6/2012,1,,12:04:00 PM,,0,Nestling,0,4,0,0,0,0,,1,0,0,,None,NONE,1,1,weighed chicks
332,KLN 12 12,,1,6/7/2012,1,,12:57:00 PM,,1,Nestling,0,4,0,0,0,0,,1,0,0,,None,NONE,0,1,"tried banding, no dice"
333,KLN 12 12,,2,6/9/2012,1,,1:14:00 PM,,2,Nestling,0,4,0,0,0,0,,1,0,1,,UNK,NONE,0,1,"chipping, but dismembered fledgling at nest"
334,STE DICK 2 12,,2,6/5/2012,1,,11:22:00 AM,,4,Incubation,3,0,1,0,0,0,,1,0,0,,None,NONE,1,1,
335,STE DICK 2 12,,3,6/8/2012,1,,12:06:00 PM,,3,Incubation,3,0,1,0,0,0,,1,0,0,,None,NONE,1,1,
336,STE DICK 2 12,,4,6/9/2012,1,,12:30:00 PM,,1,Incubation,3,0,0,1,0,0,,0,0,1,,UNK,NONE,0,1,
337,KLN ME 7 12,,0,6/6/2012,1,,8:37:00 AM,,1,Incubation,3,0,5,0,0,0,,1,0,0,,None,NONE,1,1,found nest
338,KLN ME 7 12,,1,6/9/2012,1,,1:36:00 PM,,1,Incubation,3,0,5,0,0,0,,0,0,1,,UNK,NONE,0,1,smoked
339,KLN ME 8 12,,0,6/6/2012,1,,8:44:00 AM,,0,Laying,3,0,0,0,0,0,,1,0,0,,None,NONE,1,1,found nest
340,KLN ME 8 12,,1,6/9/2012,1,,1:30:00 PM,,3,Laying,3,0,0,0,0,0,,0,0,1,,UNK,NONE,0,1,smoked
341,PYS 9 12,,0,6/4/2012,1,,9:57:00 AM,,0,Incubation,3,0,1,0,0,0,,1,0,0,,None,NONE,1,1,found nest
342,PYS 9 12,,1,6/5/2012,1,,6:47:00 AM,,1,Incubation,0,0,1,0,1,0,,0,0,1,,UNK,NONE,1,1,banded today
343,LEE DICK 1 12,,1,6/3/2012,1,,4:13:00 PM,,4,Laying,2,0,0,0,0,0,,1,0,0,,None,NONE,0,1,
344,LEE DICK 1 12,,2,6/4/2012,1,,1:40:00 PM,,1,Incubation,4,0,0,0,0,0,,1,0,0,,None,NONE,1,1,setting up camera at lee 14
345,LEE DICK 1 12,,3,6/5/2012,1,,10:30:00 AM,,1,Incubation,4,0,0,0,0,0,,1,0,0,,None,NONE,1,1,
346,LEE DICK 1 12,,4,6/9/2012,1,,11:15:00 AM,,4,Incubation,4,0,0,0,0,0,,0,0,1,,UNK,NONE,0,1,smoked
347,LEE 2 12,,4,6/3/2012,1,,4:05:00 PM,,2,Nestling,1,1,0,1,1,0,,1,0,0,,None,NONE,0,1,chipping fledge
349,LEE 12 12,,4,6/3/2012,1,,4:40:00 PM,,4,Nestling,0,1,0,0,1,0,,1,0,0,,None,NONE,0,1,fledge
350,LEE 7 12,,4,6/3/2012,1,,4:53:00 PM,,5,Nestling,0,4,0,0,1,0,,1,0,0,,None,NONE,1,1,
351,LEE 7 12,,5,6/5/2012,1,,10:34:00 AM,,2,Nestling,0,4,0,0,1,0,,1,0,0,,None,NONE,1,1,fledge
352,KLN 2 12,,9,6/3/2012,1,,2:30:00 PM,,2,Nestling,0,4,0,0,1,0,,1,0,0,,None,NONE,0,1,fledge
353,STE DICK 9 12,,2,6/3/2012,1,,2:55:00 PM,,4,Incubation,3,0,1,0,0,0,,0,0,1,,UNK,NONE,0,1,smoked
354,STE DICK 11 12,,1,6/3/2012,1,,3:00:00 PM,,4,Incubation,3,0,1,0,0,0,,0,0,1,,UNK,NONE,0,1,smoked
355,STE BOBO 4 12,,2,6/3/2012,1,,5:35:00 AM,,2,Incubation,5,0,0,0,0,0,,0,0,1,,UNK,NONE,0,1,smoked
356,KLN 4 12,,4,6/4/2012,1,,3:30:00 PM,,5,Nestling,0,5,0,0,1,0,,1,0,0,,None,NONE,1,1,
357,KLN 4 12,,5,6/6/2012,1,,10:24:00 AM,,2,Nestling,0,5,0,0,1,0,,1,0,1,,UNK,NONE,0,1,"weighed, but down 1 chick"
358,KLN 4 12,,6,6/7/2012,1,,7:00:00 AM,,1,Nestling,0,4,0,0,1,0,,1,0,0,,None,NONE,0,1,fledge
359,LEE ME 1 12,,4,6/3/2012,1,,3:59:00 PM,,2,Nestling,1,4,0,0,0,0,,1,0,0,,None,NONE,0,1,
360,LEE ME 1 12,,5,6/7/2012,1,,12:41:00 PM,,4,Nestling,1,6,0,0,0,0,,0,0,0,,None,NONE,0,1,smoked
361,PYS 5 12,,0,6/4/2012,1,,6:07:00 AM,,0,Incubation,5,0,0,0,0,0,,1,0,0,,None,NONE,1,1,found enst and placed camera
362,PYS 5 12,,1,6/5/2012,1,,8:50:00 AM,,1,Incubation,5,0,0,0,0,1,,0,1,0,,None,Bullet,0,1,human caused abandonment
363,PYS 8 12,,0,6/4/2012,1,,9:06:00 AM,,0,Nestling,0,2,0,0,0,0,,1,0,0,,None,NONE,1,1,found nest
364,PYS 8 12,,1,6/5/2012,1,,6:03:00 AM,,1,Nestling,0,2,0,0,0,0,,1,0,0,,None,NONE,1,1,banded today
365,PYS 8 12,,2,6/7/2012,1,,12:59:00 PM,,2,Nestling,0,2,0,0,1,0,,0,0,1,,UNK,NONE,0,1,smoked
366,PYS ME 2 12,,6,6/5/2012,1,,7:15:00 AM,,4,Nestling,0,5,0,0,0,0,,1,0,1,,UNK,NONE,0,1,down 1 egg
367,PYS ME 2 12,,7,6/7/2012,1,,12:51:00 PM,,2,Nestling,0,5,0,0,0,0,,1,0,0,,None,NONE,0,1,fledge
368,PYW 2 12,,8,6/3/2012,1,,5:30:00 PM,,2,Nestling,0,2,0,1,1,0,,1,0,0,,None,NONE,0,1,fledge
369,STE 7 12,,0,6/9/2012,1,,12:22:00 PM,,0,Incubation,5,0,0,0,0,0,,1,0,0,,None,NONE,1,1,Found Nest
370,STE 7 12,,1,6/10/2012,1,,7:34:00 AM,,1,Incubation,5,0,0,0,0,0,,0,0,1,,UNK,NONE,0,1,Smoked
371,KLN 8 12,,0,6/6/2012,1,,10:04:00 AM,,0,Incubation,2,0,1,0,0,0,,1,0,0,,None,NONE,1,1,Found nest
