visitID,Nest ID,Species,Visit Num,Date,Trials,Year,TimeofDay,Observers,Exposure days,Stage,Host Eggs,Host chicks,Parasite eggs,Parasite chicks,Banded,Camera,Measure,Survived,Abandoned,Predation,Fledge,EstFledglings,Predator,Camera type,Female on?,Human Visit,COMMENT
6892,BSH DICK 11 16,DICK,0,7/23/16,1,2016,7:51:00 AM,,0,Incubating,3,0,0,0,0,0,,1,0,0,,,None,NONE,1,1,
6893,BSH DICK 11 16,DICK,1,7/26/16,1,2016,8:21:00 AM,,3,Incubating,3,0,0,0,0,0,,1,0,0,,,None,NONE,1,1,
6894,BSH DICK 11 16,DICK,2,7/29/16,1,2016,10:02:00 AM,,3,Incubating,3,0,0,0,0,0,,0,0,1,,,Unk,NONE,1,1,
7275,KLT DICK 45 14,DICK,1,6/28/14,1,2014,8:57:00 AM,,3,Dead,0,0,0,0,0,0,,0,0,1,,,UNKNOWN,NONE,0,1,Depredated; hole in bottom of nest
6838,BSH DICK 2 16,DICK,0,5/31/16,1,2016,12:30:00 PM,,0,Laying,1,0,1,0,0,0,,1,0,0,,,None,NONE,1,1,
6839,BSH DICK 2 16,DICK,1,6/5/16,1,2016,7:12:00 AM,,5,Laying,1,0,1,0,0,0,,0,1,0,,,None,NONE,0,1,eggs cold
7278,KLT DICK 48 14,DICK,8,7/13/14,1,2014,12:56:00 PM,,1,Dead,0,0,0,0,0,0,,0,0,1,,,UNK,NONE,0,1,No one near
6841,BSH DICK 3 16,DICK,0,6/5/16,1,2016,8:54:00 AM,,0,Incubating,2,0,3,0,0,0,,1,0,0,,,None,NONE,1,1,
6842,BSH DICK 3 16,DICK,1,6/8/16,1,2016,7:38:00 AM,,3,Incubating,2,0,3,0,0,0,,1,0,1,,,Unk,NONE,0,1,
6843,BSH DICK 3 16,DICK,2,6/11/16,1,2016,2:44:00 PM,,3,Incubating,2,0,2,0,0,0,,0,0,1,,,Unk,NONE,0,1,
6844,BSH DICK 3 16,DICK,3,6/15/16,1,2016,11:11,,4,Nestling,0,0,1,1,0,0,,0,0,0,0,,None,NONE,0,1,
6845,BSH DICK 3 16,DICK,4,6/17/16,1,2016,7:31,,2,Nestling,0,0,0,2,0,0,,0,0,0,0,,None,NONE,1,1,one chick smaller than other
6846,BSH DICK 3 16,DICK,5,6/18/16,1,2016,6:55,,1,Nestling,0,0,0,2,0,1,,0,0,0,0,,None,Unk,1,1,
6847,BSH DICK 3 16,DICK,6,6/18/16,1,2016,15:40,,0,Nestling,0,0,0,2,0,0,,0,0,0,0,,None,NONE,0,1,
6848,BSH DICK 3 16,DICK,7,6/19/16,1,2016,7:57,,1,Nestling,0,0,0,2,0,1,,0,0,0,0,,None,Unk,0,1,
6849,BSH DICK 3 16,DICK,8,6/19/16,1,2016,11:50,,0,Nestling,0,0,0,2,1,0,,0,0,0,0,,None,NONE,0,1,
6850,BSH DICK 3 16,DICK,9,6/21/16,1,2016,9:06,,2,Nestling,0,0,0,2,0,0,,0,0,0,0,,None,NONE,0,1,
6851,BSH DICK 3 16,DICK,10,6/23/16,1,2016,19:44,,2,Nestling,0,0,0,2,0,0,,0,0,1,0,,Unk,NONE,0,1,
6852,BSH DICK 3 16,DICK,11,6/24/16,1,2016,18:43,,1,Nestling,0,0,0,0,0,0,,0,0,0,0,,None,NONE,0,1,parents chipping but not close to nest; they fly away when approached
6855,BSH DICK 4 16,DICK,0,6/8/16,1,2016,8:44:00 AM,,0,Incubating,4,0,0,0,0,0,,1,0,0,,,None,NONE,1,1,
6856,BSH DICK 4 16,DICK,1,6/11/16,1,2016,3:21:00 PM,,3,Incubating,0,0,1,0,0,0,,1,0,0,,,None,NONE,0,1,3 blue eggs on ground w/ dew; cold and cracked
6857,BSH DICK 4 16,DICK,2,6/15/16,1,2016,12:05:00 PM,,4,Incubating,0,0,1,0,0,0,,1,0,0,,,None,NONE,1,1,
6858,BSH DICK 4 16,DICK,3,6/17/16,1,2016,10:30:00 AM,,2,Incubating,0,0,1,0,0,0,,0,1,0,,,None,NONE,1,1,
7279,KLT DICK 49 14,DICK,9,7/14/14,1,2014,5:56:00 PM,,1,Dead,0,0,0,0,0,0,,0,0,1,,,UNKNOWN,NONE,0,1,Multiple attempts to find evidence of fledging but none found.
6861,BSH DICK 5 16,DICK,0,6/17/16,1,2016,9:19:00 AM,,0,Building,0,0,1,0,0,0,,0,0,0,,,None,NONE,1,1,"weird; still building, but BHCO egg in nest"
7280,KLT DICK 50 14,DICK,3,7/5/14,1,2014,8:09:00 PM,,1,Dead,0,0,0,0,0,0,,0,0,1,,,UNKNOWN,NONE,0,1,Multiple attemps to find evidence of fledging but none found
6863,BSH DICK 6 16,DICK,0,6/19/16,1,2016,10:46:00 AM,,0,Incubating,2,0,2,0,0,0,,0,0,1,,,Unk,NONE,1,1,
7285,KLT DICK 55 14,DICK,3,7/9/14,1,2014,7:55:00 AM,,2,Dead,0,0,0,0,0,0,,0,0,1,,,UNKNOWN,NONE,0,1,"Small amount of dry poop in nest; male and female near, but watched for 20 mins and saw no care taking and did not get chipped at even once"
6865,BSH DICK 7 16,DICK,0,7/9/16,1,2016,6:32:00 AM,,0,Incubating,4,0,0,0,0,0,,1,0,0,,,None,NONE,1,1,
6866,BSH DICK 7 16,DICK,1,7/11/16,1,2016,7:27:00 AM,,2,Incubating,4,0,0,0,0,0,,1,0,0,,,None,NONE,1,1,
6867,BSH DICK 7 16,DICK,2,7/14/16,1,2016,9:45,,3,Nestling,0,4,0,0,0,0,,0,0,1,0,,Unk,NONE,1,1,
7286,KLT DICK 56 14,DICK,2,7/10/14,1,2014,5:44:00 PM,,3,Dead,0,0,0,0,0,0,,0,0,1,,,UNKNOWN,NONE,0,1,Big hole in bottom of nest
6869,BSH DICK 8 16,DICK,0,7/19/16,1,2016,7:16:00 AM,,0,Incubating,4,0,0,0,0,0,,1,0,0,,,None,NONE,1,1,
6870,BSH DICK 8 16,DICK,1,7/22/16,1,2016,9:34:00 AM,,3,Incubating,4,0,0,0,0,0,,1,0,0,,,None,NONE,1,1,
6871,BSH DICK 8 16,DICK,2,7/25/16,1,2016,1:14:00 PM,,3,Incubating,4,0,0,0,0,0,,1,0,0,,,None,NONE,0,1,
6872,BSH DICK 8 16,DICK,3,7/29/16,1,2016,10:03,,4,Nestling,2,2,0,0,0,0,,1,0,0,0,,None,NONE,0,1,
6873,BSH DICK 8 16,DICK,4,8/2/16,1,2016,7:27,,4,Nestling,2,2,0,0,0,0,,1,0,0,0,,None,NONE,0,1,
6874,BSH DICK 8 16,DICK,5,8/3/16,1,2016,11:40,,1,Nestling,2,2,0,0,0,0,,1,0,0,0,,None,NONE,0,1,
6875,BSH DICK 8 16,DICK,6,8/4/16,1,2016,12:00,,1,Nestling,2,2,0,0,0,0,,1,0,0,0,,None,NONE,0,1,
6876,BSH DICK 8 16,DICK,7,8/5/16,1,2016,15:45,,1,Fledged,2,0,0,0,0,0,,1,0,0,1,2,None,NONE,0,1,BOTH PARENTS CHIPPY
6878,BSH DICK 9 16,DICK,0,7/20/16,1,2016,9:39,,0,Nestling,1,3,0,0,0,0,,1,0,0,0,,None,NONE,0,1,
6879,BSH DICK 9 16,DICK,1,7/21/16,1,2016,6:26,,1,Nestling,1,3,0,0,0,1,,1,0,0,0,,None,Unk,0,1,
6880,BSH DICK 9 16,DICK,2,7/21/16,1,2016,11:02,,0,Nestling,1,3,0,0,0,0,,1,0,0,0,,None,NONE,0,1,
6881,BSH DICK 9 16,DICK,3,7/22/16,1,2016,8:01,,1,Nestling,1,3,0,0,0,1,,1,0,0,0,,None,Unk,0,1,
6882,BSH DICK 9 16,DICK,4,7/22/16,1,2016,14:48,,0,Nestling,1,3,0,0,1,0,,1,0,0,0,,None,NONE,0,1,
6883,BSH DICK 9 16,DICK,5,7/24/16,1,2016,7:48,,2,Nestling,1,3,0,0,0,0,,1,0,0,0,,None,NONE,0,1,
6884,BSH DICK 9 16,DICK,6,7/25/16,1,2016,13:42,,1,Nestling,1,3,0,0,0,0,,1,0,0,0,,None,NONE,0,1,
6885,BSH DICK 9 16,DICK,7,7/26/16,1,2016,8:30,,1,Nestling,1,3,0,0,0,0,,1,0,0,0,,None,NONE,0,1,
6886,BSH DICK 9 16,DICK,8,7/27/16,1,2016,6:52,,1,Fledged,0,0,0,0,0,0,,1,0,0,1,3,None,NONE,0,1,
7683,BSH FISP 1 21,FISP,0,6/3/21,,2021,8:46,"MFM, WPT",,Nestling,0,1,0,2,,0,0,1,0,0,0,,,,0,,male and female with food
7684,BSH FISP 1 21,FISP,1,6/4/21,,2021,7:18,"JJC, WPT",,Nestling,0,1,0,2,,1,0,1,0,0,0,,,,0,,film - day 6?
7685,BSH FISP 1 21,FISP,2,6/4/21,,2021,12:50,WPT,,Nestling,0,1,0,2,,1,1,1,0,0,0,,,,0,,pick up camera - measure chicks
7287,KLT DICK 57 14,DICK,6,7/20/14,1,2014,11:39:00 AM,,1,Dead,0,0,0,0,0,0,,0,0,1,,,UNKNOWN,NONE,0,1,ICH and female very chippy; flying close to and around nest
3200,GIL 1 09,,0,6/5/09,1,2009,12:00:00 PM,,0,Incubating,5,0,0,0,0,0,,1,0,0,,,None,NONE,0,1,
3201,GIL 1 09,,1,6/8/09,1,2009,3:45:00 PM,,3,Incubating,5,0,0,0,0,0,,1,0,0,,,None,NONE,0,1,5 HOST YNG HATCHED
3202,GIL 1 09,,2,6/10/09,1,2009,1:15:00 PM,,2,Nestling,0,5,0,0,0,0,,0,0,1,,,UNK,NONE,0,1,NEST SMOKED
383,GIL 1 12,,0,6/1/12,1,2012,8:20:00 AM,,0,Incubating,5,0,0,0,0,0,,1,0,0,,,None,NONE,1,1,found nest
384,GIL 1 12,,1,6/4/12,1,2012,2:11:00 PM,,3,Incubating,5,0,0,0,0,0,,1,0,0,,,None,NONE,0,1,
385,GIL 1 12,,2,6/5/12,1,2012,11:30:00 AM,,1,Incubating,5,0,0,0,0,0,,1,0,0,,,None,NONE,1,1,banded today
386,GIL 1 12,,3,6/8/12,1,2012,11:30:00 AM,,3,Incubating,5,0,0,0,1,0,,1,0,0,,,None,NONE,1,1,
387,GIL 1 12,,4,6/11/12,1,2012,4:39:00 PM,,3,Nestling,3,2,0,0,1,0,,0,0,1,,,UNK,NONE,0,1,smoked
761,GIL 2 12,,0,6/22/12,1,2012,7:54:00 AM,,0,Incubating,5,0,0,0,0,0,,1,0,0,,,None,NONE,1,1,
762,GIL 2 12,,1,6/25/12,1,2012,12:25:00 PM,,3,Incubating,5,0,0,0,0,0,,1,0,0,,,None,NONE,1,1,
763,GIL 2 12,,2,6/26/12,1,2012,11:00:00 PM,,1,Incubating,5,0,0,0,0,1,,0,1,0,,,None,Wal-mart,0,1,"human abandon, but lost eggs by 6/28 at next check"
994,GIL 3 12,,0,7/9/12,1,2012,8:20:00 AM,,0,Nestling,2,3,0,0,0,0,,1,0,0,,,None,NONE,1,1,
1107,GIL 3 12,,1,7/10/12,1,2012,11:00:00 PM,,1,Nestling,2,3,0,0,0,1,,1,0,0,,,None,Wal-mart,1,0,
1108,GIL 3 12,,2,7/11/12,1,2012,11:00:00 PM,,1,Nestling,2,3,0,0,0,1,,1,0,0,,,None,Wal-mart,1,0,
1109,GIL 3 12,,3,7/12/12,1,2012,11:00:00 PM,,1,Nestling,2,3,0,0,0,1,,1,0,0,,,None,Wal-mart,1,0,
1110,GIL 3 12,,4,7/13/12,1,2012,5:45:00 AM,,1,Nestling,2,3,0,0,0,1,,1,0,0,,,None,Wal-mart,0,1,
1111,GIL 3 12,,5,7/17/12,1,2012,10:40:00 AM,,4,Nestling,2,3,0,0,0,1,,1,0,0,,,None,Wal-mart,0,1,"camera knocked over 7/13, 2 eggs removed from nest"
3039,GIL DICK 1 11,,0,7/20/11,1,2011,2:25:00 PM,,0,Incubating,4,0,1,0,0,0,,1,0,0,,,None,NONE,0,1,
3040,GIL DICK 1 11,,1,7/22/11,1,2011,10:40:00 AM,,2,Incubating,4,0,1,0,0,0,,1,0,0,,,None,NONE,0,1,
3041,GIL DICK 1 11,,2,7/27/11,1,2011,1:14:00 PM,,5,Incubating,4,0,1,0,0,0,,1,0,0,,,None,NONE,0,1,4 HOST AND 1 BHCO YNG HATCHED
3042,GIL DICK 1 11,,3,7/29/11,1,2011,11:00:00 AM,,2,Nestling,0,4,0,1,0,0,,0,0,1,,,UNK,NONE,0,1,NEST SMOKED
279,GIL DICK 1 12,,0,6/1/12,1,2012,8:10:00 AM,,0,Incubating,4,0,0,0,0,0,,1,0,0,,,None,NONE,1,1,found nest
280,GIL DICK 1 12,,1,6/4/12,1,2012,2:16:00 PM,,3,Incubating,4,0,0,0,0,0,,0,0,1,,,None,NONE,0,1,smoked
3506,GIL DICK 1 13,DICK,0,6/28/13,1,2013,2:04:00 PM,,0,Incubating,2,0,3,0,0,0,,1,0,0,,,None,NONE,1,1,Found by CD
3507,GIL DICK 1 13,DICK,1,7/1/13,1,2013,1:22:00 PM,,3,Nestling,0,2,1,2,0,0,,1,0,0,,,None,NONE,,1,AM and MK
4456,GIL DICK 1 13,DICK,2,7/4/13,1,2013,2:00:00 PM,,3,Nestling,0,2,1,2,0,0,,0,0,1,,,UNK,NONE,0,1,CD
6896,GIL DICK 1 16,DICK,0,6/7/16,1,2016,7:52:00 AM,,0,Building,0,0,0,0,0,0,,1,0,0,,,None,NONE,0,1,late-ish building
6897,GIL DICK 1 16,DICK,1,6/9/16,1,2016,6:29:00 AM,,2,Incubating,1,0,0,0,0,0,,1,0,0,,,None,NONE,0,1,
6898,GIL DICK 1 16,DICK,2,6/12/16,1,2016,7:28:00 AM,,3,Incubating,1,0,2,0,0,0,,1,0,0,,,None,NONE,1,1,
6899,GIL DICK 1 16,DICK,3,6/16/16,1,2016,8:13:00 AM,,4,Incubating,1,0,2,0,0,0,,0,0,1,,,Unk,NONE,1,1,
7288,KLT DICK 58 14,DICK,8,7/23/14,1,2014,8:53:00 AM,,1,Dead,0,0,0,0,0,0,,0,0,1,,,UNKNOWN,NONE,0,1,"No chicks left, nest torn apart and on ground. Male very chippy, no sign of female"
7867,GIL DICK 1 21,DICK,0,6/2/21,,2021,9:50,JJC,,Laying,5,0,0,0,,0,0,1,0,0,0,,,,1,,5!!!!!! clear egg
7868,GIL DICK 1 21,DICK,1,6/5/21,,2021,10:00,"JJC, MFM",,Incubating,5,0,0,0,,0,0,1,0,0,0,,,,1,,egg 1/2 full
7869,GIL DICK 1 21,DICK,2,6/8/21,,2021,6:11,"JJC, CER",,Incubating,5,0,0,0,,0,0,1,0,0,0,,,,1,,lots of bees
7870,GIL DICK 1 21,DICK,3,6/11/21,,2021,6:30,JJC,,Incubating,5,0,0,0,,0,0,1,0,0,0,,,,1,,check hatching - take nice photo
7871,GIL DICK 1 21,DICK,4,6/12/21,,2021,5:56,"JJC, MFM",,Incubating,5,0,0,0,,0,0,1,0,0,0,,,,1,,check hatching  
7872,GIL DICK 1 21,DICK,5,6/13/21,,2021,9:00,JJC,,nestling,0,5,0,0,,0,0,1,0,0,0,,,,1,,"check hatching, photo"
7873,GIL DICK 1 21,DICK,6,6/14/21,,2021,8:11,JNA,,nestling,1,4,0,0,,0,0,1,0,1,0,,,,1,,photo
7289,KLT DICK 59 14,DICK,4,7/19/14,1,2014,8:44:00 AM,,4,Dead,0,0,0,0,0,0,,0,0,1,,,UNKNOWN,NONE,0,1,Some poop in nest and tiny eggshell fragment
3043,GIL DICK 2 11,,0,7/27/11,1,2011,,,0,Nestling,0,2,0,1,0,0,,1,0,0,,,None,NONE,0,1,
3044,GIL DICK 2 11,,1,7/29/11,1,2011,10:00:00 AM,,2,Nestling,0,2,0,1,0,0,,1,0,0,,,None,NONE,0,1,NEST FLEDGED
388,GIL DICK 2 12,,0,6/1/12,1,2012,8:30:00 AM,,0,Incubating,3,0,4,0,0,0,,1,0,0,,,None,NONE,1,1,found nest
389,GIL DICK 2 12,,1,6/5/12,1,2012,11:15:00 AM,,4,Incubating,3,0,4,0,0,0,,1,0,0,,,None,NONE,0,1,
390,GIL DICK 2 12,,2,6/8/12,1,2012,11:31:00 AM,,3,Incubating,3,0,4,0,0,0,,1,0,0,,,None,NONE,0,1,
391,GIL DICK 2 12,,3,6/11/12,1,2012,4:38:00 PM,,3,Nestling,2,1,1,3,0,0,,0,0,1,,,UNK,NONE,0,1,Smoked
3508,GIL DICK 2 13,DICK,0,7/2/13,1,2013,12:14:00 PM,,0,Incubating,4,0,1,0,0,0,,1,0,0,,,None,NONE,1,1,Found by SN. Incidental flush.
4457,GIL DICK 2 13,DICK,1,7/5/13,1,2013,12:18:00 PM,,3,Incubating,4,0,1,0,0,0,,0,0,1,,,UNK,NONE,0,1,SN.
6901,GIL DICK 2 16,DICK,0,6/29/16,1,2016,7:32,,0,Nestling,0,3,1,0,0,0,,1,0,0,0,,None,NONE,0,1,
6902,GIL DICK 2 16,DICK,1,7/4/16,1,2016,17:45,,5,Fledged,0,0,1,0,0,0,,1,0,0,1,,None,NONE,0,1,
7754,GIL DICK 2 21,DICK ,0,6/27/21,,2021,9:35,"CER, JEM",,Incubating,4,0,0,0,,0,0,1,0,0,0,,,,1,,need garmin
7755,GIL DICK 2 21,DICK ,1,6/30/21,,2021,7:42,"JNA, HKG",,Incubating,4,0,0,0,,0,0,1,0,0,0,,,,1,,need garmin
7756,GIL DICK 2 21,DICK ,2,7/1/21,,2021,6:18,"JEM, ESK",,Incubating,3,0,0,0,,0,0,1,0,0,0,,,,0,,
7757,GIL DICK 2 21,DICK ,3,7/4/21,,2021,10:53,JNA,,Incubating,3,0,0,0,,0,0,1,0,0,0,,,,0,,
7758,GIL DICK 2 21,DICK ,4,7/6/21,,2021,11:07,MFM,,Incubating,3,0,0,0,,0,0,1,0,0,0,,,,1,,
7759,GIL DICK 2 21,DICK ,5,7/9/21,,2021,10:02,JNA,,Nestling,0,3,0,0,,0,0,1,0,0,0,,,,1,,day 2
7760,GIL DICK 2 21,DICK ,6,7/11/21,,2021,7:26,JNA,,Nestling,0,3,0,0,,1,0,1,0,0,0,,,,1,,"film, day 4"
7761,GIL DICK 2 21,DICK ,7,7/12/21,,2021,6:16,"JJC, CER",,Nestling,0,3,0,0,,1,1,1,0,0,0,,,,1,,"film, measure"
7762,GIL DICK 2 21,DICK ,8,7/12/21,,2021,11:25,"JEM, JJC",,Nestling,0,3,0,0,,0,0,1,0,0,0,,,,0,,
7763,GIL DICK 2 21,DICK ,9,7/16/21,,2021,6:45,JEM,,Fledged,0,0,0,0,,0,0,1,0,0,1,3,,,0,,female chipping
301,GIL DICK 3 12,,0,6/1/12,1,2012,9:00:00 AM,,0,Laying,1,0,3,0,0,0,,1,0,0,,,None,NONE,1,1,found nest
302,GIL DICK 3 12,,1,6/5/12,1,2012,11:51:00 AM,,4,Incubating,1,0,3,0,0,0,,1,0,0,,,None,NONE,1,1,
303,GIL DICK 3 12,,2,6/8/12,1,2012,11:20:00 AM,,3,Incubating,3,0,4,0,0,0,,0,0,1,,,UNK,NONE,0,1,Smoked
3509,GIL DICK 3 13,DICK,0,7/17/13,1,2013,7:40:00 AM,,0,Incubating,3,0,1,0,0,0,,1,0,0,,,None,NONE,1,1,Found by AM.
3510,GIL DICK 3 13,DICK,1,7/20/13,1,2013,12:20:00 PM,,3,Incubating,3,0,1,0,0,0,,1,0,0,,,None,NONE,1,1,AM.
3511,GIL DICK 3 13,DICK,2,7/24/13,1,2013,1:30:00 PM,,4,Incubating,3,0,1,0,0,0,,1,0,0,,,None,NONE,1,1,CD.
3512,GIL DICK 3 13,DICK,3,7/27/13,1,2013,11:17:00 AM,,3,Incubating,3,0,0,0,0,0,,1,0,0,,,None,NONE,,1,MK. The cowbird egg had fallen out of the nest.
4458,GIL DICK 3 13,DICK,4,7/28/13,1,2013,8:58:00 AM,,1,Incubating,3,0,0,0,0,0,,0,0,1,,,UNK,NONE,0,1,AM. The whole nest had fallen over and the dickcissel eggs were gone (but not the cowbird egg that had fallen out on the previous visit).
6903,GIL DICK 3 16,DICK,0,7/4/16,1,2016,10:05:00 AM,,0,Incubating,2,0,1,0,0,0,,1,0,0,,,None,NONE,1,1,
6904,GIL DICK 3 16,DICK,1,7/7/16,1,2016,2:05:00 PM,,3,Incubating,2,0,1,0,0,0,,1,0,0,,,None,NONE,1,1,
6905,GIL DICK 3 16,DICK,2,7/10/16,1,2016,10:55:00 AM,,3,Incubating,2,0,1,0,0,0,,1,0,0,,,None,NONE,0,1,
6906,GIL DICK 3 16,DICK,3,7/13/16,1,2016,8:55:00 AM,,3,Incubating,2,0,1,0,0,0,,1,0,0,,,None,NONE,1,1,
6907,GIL DICK 3 16,DICK,4,7/17/16,1,2016,8:27,,4,Nestling,1,1,0,1,0,1,,1,0,0,0,,None,Unk,1,1,
6908,GIL DICK 3 16,DICK,5,7/17/16,1,2016,10:49,,0,Nestling,1,1,0,1,0,0,,1,0,0,0,,None,NONE,1,1,
6909,GIL DICK 3 16,DICK,6,7/18/16,1,2016,17:06,,1,Nestling,1,1,0,1,1,0,,1,0,0,0,,None,NONE,1,1,
6910,GIL DICK 3 16,DICK,7,7/19/16,1,2016,6:23,,1,Nestling,0,1,0,1,0,1,,1,0,0,0,,None,Unk,1,1,
6911,GIL DICK 3 16,DICK,8,7/21/16,1,2016,6:15,,2,Nestling,0,1,0,1,0,0,,1,0,0,0,,None,NONE,1,1,
6912,GIL DICK 3 16,DICK,9,7/22/16,1,2016,7:40,,1,Fledged,0,0,0,0,0,0,,1,0,0,1,1,None,NONE,0,1,BHCO chick force fledged on this visit.
7988,GIL DICK 3 21,DICK,0,6/21/21,,2021,9:40,CER,,Incubating,4,0,1,0,,0,0,1,0,0,0,,,,1,,need garmin
7989,GIL DICK 3 21,DICK,1,6/30/21,,2021,7:44,"JNA, HKG",,Incubating,4,0,1,0,,0,0,1,0,0,0,,,,0,,
7990,GIL DICK 3 21,DICK,2,7/1/21,,2021,6:18,"JEM, ESK",,Incubating,4,0,1,0,,0,0,1,0,0,0,,,,0,,
7991,GIL DICK 3 21,DICK,3,7/4/21,,2021,10:49,JNA,,Nestling,2,1,0,1,,0,0,1,0,0,0,,,,0,,day 2
7240,KLT DICK 6 14,DICK,8,6/15/14,1,2014,4:45:00 PM,,3,Dead,0,0,0,0,0,0,,0,0,1,,,UNK,NONE,0,1,Cracked BHCO egg in nest
709,GIL DICK 4 12,,0,6/22/12,1,2012,7:01:00 AM,,0,Laying,2,0,0,0,0,0,,1,0,0,,,None,NONE,1,1,found nest
710,GIL DICK 4 12,,1,6/25/12,1,2012,12:30:00 PM,,3,Laying,2,0,0,0,0,0,,0,0,1,,,UNK,NONE,0,1,Smoked
3513,GIL DICK 4 13,DICK,0,7/17/13,1,2013,8:56:00 AM,,0,Laying,3,0,2,0,0,0,,1,0,0,,,None,NONE,0,1,Found by MK and SN via behavioral observation.
3514,GIL DICK 4 13,DICK,1,7/20/13,1,2013,12:40:00 PM,,3,Incubating,4,0,2,0,0,0,,1,0,0,,,None,NONE,1,1,MK.
3515,GIL DICK 4 13,DICK,2,7/24/13,1,2013,1:20:00 PM,,4,Incubating,4,0,2,0,0,0,,1,0,0,,,None,NONE,0,1,CD.
3516,GIL DICK 4 13,DICK,3,7/27/13,1,2013,11:09:00 AM,,3,Nestling,3,1,1,1,0,0,,1,0,0,,,None,NONE,0,1,MK.
4459,GIL DICK 4 13,DICK,4,7/30/13,1,2013,10:15:00 AM,,3,Nestling,3,1,1,1,0,0,,0,0,1,,,UNK,NONE,0,1,CD.
6914,GIL DICK 4 16,DICK,0,7/14/16,1,2016,10:30,,0,Nestling,0,3,2,1,0,0,,1,0,0,0,,None,NONE,1,1,Might only have been 2 host chicks. Unclear how many cowbird chicks there were (might have been zero).
6915,GIL DICK 4 16,DICK,1,7/17/16,1,2016,8:22,,3,Nestling,0,2,2,0,0,1,,1,0,0,0,,None,Unk,1,1,
6916,GIL DICK 4 16,DICK,2,7/17/16,1,2016,10:52,,0,Nestling,0,2,2,0,0,0,,1,0,0,0,,None,NONE,0,1,
6917,GIL DICK 4 16,DICK,3,7/18/16,1,2016,16:39,,1,Nestling,0,2,1,0,1,0,,1,0,0,0,,None,NONE,0,1,
6918,GIL DICK 4 16,DICK,4,7/19/16,1,2016,6:15,,1,Nestling,0,2,1,0,0,1,,1,0,0,0,,None,Unk,0,1,
6919,GIL DICK 4 16,DICK,5,7/21/16,1,2016,6:11,,2,Nestling,0,2,1,0,0,0,,1,0,0,0,,None,NONE,0,1,
6920,GIL DICK 4 16,DICK,6,7/22/16,1,2016,7:37,,1,Fledged,0,0,1,0,0,0,,1,0,0,1,2,None,NONE,0,1,
7857,GIL DICK 4 21,DICK,0,6/30/21,,2021,10:40,"ESK, TEC",,Incubating,4,0,0,0,,0,0,1,0,0,0,,,,1,,
7858,GIL DICK 4 21,DICK,1,7/2/21,,2021,8:08,TEC,,Incubating,4,0,0,0,,0,0,1,0,0,0,,,,1,,
7859,GIL DICK 4 21,DICK,2,7/4/21,,2021,10:33,"JNA, MFM",,Nestling,3,1,0,0,,0,0,1,0,0,0,,,,1,,day 1
7860,GIL DICK 4 21,DICK,3,7/8/21,,2021,5:54,TEC,,Nestling,1,3,0,0,,0,0,1,0,0,0,,,,0,,
7861,GIL DICK 4 21,DICK,4,7/9/21,,2021,12:04,TEC et al.,,Nestling,1,3,0,0,,1,1,1,0,0,0,,,,1,,film + measure (check)
7862,GIL DICK 4 21,DICK,5,7/11/21,,2021,6:48,"JNA, MFM",,Nestling,1,3,0,0,,0,0,1,0,0,0,,,,1,,
7290,KLT DICK 60 14,DICK,3,7/19/14,1,2014,8:51:00 AM,,4,Dead,0,0,0,0,0,0,,0,0,1,,,UNKNOWN,NONE,0,1,"Nest demolished, no sign of male female or eggs"
970,GIL DICK 5 12,,0,6/22/12,1,2012,7:16:00 AM,,0,Incubating,4,0,0,0,0,0,,1,0,0,,,None,NONE,1,1,
971,GIL DICK 5 12,,1,6/26/12,1,2012,11:45:00 AM,,4,Incubating,4,0,0,0,0,0,,1,0,1,,,UNK,NONE,0,1,lost 1 egg
972,GIL DICK 5 12,,2,6/29/12,1,2012,11:17:00 AM,,3,Incubating,3,0,0,0,0,0,,1,0,1,,,UNK,NONE,0,1,"lost 1 host egg, hatched"
973,GIL DICK 5 12,,3,7/3/12,1,2012,2:15:00 PM,,4,Nestling,0,2,0,0,0,0,,1,0,0,,,None,NONE,0,1,
974,GIL DICK 5 12,,4,7/6/12,1,2012,10:42:00 AM,,3,Nestling,0,2,0,0,0,0,,1,0,0,,,None,NONE,0,1,
975,GIL DICK 5 12,,5,7/7/12,1,2012,10:10:00 AM,,1,Nestling,0,2,0,0,0,0,,1,0,0,,,None,NONE,0,1,fledge
3517,GIL DICK 5 13,DICK,0,7/17/13,1,2013,10:57:00 AM,,0,Incubating,3,0,1,0,0,0,,1,0,0,,,None,NONE,1,1,Found by CD.
4460,GIL DICK 5 13,DICK,1,7/20/13,1,2013,12:45:00 PM,,3,Incubating,3,0,1,0,0,0,,0,0,1,,,UNK,NONE,,1,MK AM.
6921,GIL DICK 5 16,DICK,0,7/17/16,1,2016,10:23,,0,Nestling,0,4,0,0,0,0,,1,0,0,0,,None,NONE,0,1,
6922,GIL DICK 5 16,DICK,1,7/18/16,1,2016,12:00,,1,Nestling,0,4,0,0,1,0,,1,0,0,0,,None,NONE,0,1,Time not exact.
6923,GIL DICK 5 16,DICK,2,7/19/16,1,2016,6:30,,1,Nestling,0,4,0,0,0,1,,1,0,0,0,,None,Unk,0,1,Unclear if one chick died or fledged.
6924,GIL DICK 5 16,DICK,3,7/21/16,1,2016,0:00,,2,Nestling,0,3,0,0,0,0,,1,0,0,0,,None,NONE,0,1,Time unknown
