Veg ID,Nest ID,Year,Direction,Distance,CSG,CSG w/FEAR,FEAR,WSG,SDV,FORB,LEGUME,WOOD,BARE,COVLIT,MaxHeight,LITDEPTH,LITDEPTH2,LITDEPTH3,Robel1,Robel2,Robel3,Robel4
2098,PYN 6 12,,cup,0,63,,38,3,,3,16,0,3,38,,0,,,2,1,2,3
2099,PYN 7 12,,N,3,63,,38,16,,3,16,0,3,38,,0,,,2,2,2,3
2100,PYN 7 12,,E,4,63,,63,0,,3,16,0,3,38,,0,,,2,2,2,2
2101,PYN 7 12,,S,5,38,,38,0,,16,63,0,1,63,,0.25,,,1,8,2,2
2102,PYN 7 12,,W,2,86,,63,0,,3,16,0,16,16,,0,,,1,1,1,1
2103,PYN 7 12,,cup,0,86,,86,0,,16,16,0,3,38,,0,,,2,3,2,2
2104,PYN 8 12,,N,1,16,,16,38,,16,38,0,3,63,,0,,,1,1,2,1
2105,PYN 8 12,,E,3,63,,63,16,,38,3,0,1,86,,0.5,,,1,2,1,1
2106,PYN 8 12,,S,5,63,,38,16,,3,38,0,1,98,,1,,,2,2,2,2
2107,PYN 8 12,,W,2,86,,63,16,,3,3,0,0,98,,1,,,3,2,3,2
2108,PYN 8 12,,cup,0,86,,63,16,,3,16,0,3,63,,0.75,,,1,1,2,2
2109,PYN 9 12,,N,3,63,,63,0,,38,16,0,38,38,,1.5,,,2,5,4,2
2110,PYN 9 12,,E,5,38,,38,16,,16,16,0,63,16,,0,,,2,4,2,2
2111,PYN 9 12,,S,2,63,,63,3,,16,16,16,38,63,,0,,,3,4,3,2
2112,PYN 9 12,,W,1,63,,63,0,,16,3,0,63,16,,0,,,2,2,2,2
2113,PYN 9 12,,cup,0,38,,38,0,,16,16,0,63,38,,1,,,4,3,4,2
2114,PYN 10 12,,N,2,38,,16,0,,3,38,0,3,98,,3.25,,,1,1,1,2
2115,PYN 10 12,,E,4,63,,63,16,,0,16,0,16,86,,2.25,,,3,1,2,5
2116,PYN 10 12,,S,1,86,,63,0,,3,16,0,0,98,,2.75,,,1,1,2,1
2117,PYN 10 12,,W,3,86,,86,0,,0,16,0,0,98,,7,,,3,2,2,1
2118,PYN 10 12,,cup,0,63,,63,16,,3,16,0,0,98,,2.5,,,2,3,2,2
2119,PYN 11 12,,N,4,38,,16,3,,16,16,0,38,16,,0,,,1,1,1,3
2120,PYN 11 12,,E,2,63,,63,16,,3,38,0,16,38,,0,,,1,1,1,1
2121,PYN 11 12,,S,5,86,,38,1,,16,16,0,16,38,,0,,,3,1,1,1
2122,PYN 11 12,,W,1,63,,16,38,,3,16,0,16,38,,0,,,1,1,1,1
2123,PYN 11 12,,cup,0,86,,38,3,,16,3,0,16,38,,0,,,1,1,1,1
2124,PYN 12 12,,N,1,38,,16,38,,63,3,0,16,63,,0,,,2,1,1,2
2125,PYN 12 12,,E,3,38,,16,63,,3,16,0,16,38,,0,,,1,1,1,1
2126,PYN 12 12,,S,5,63,,38,16,,38,16,0,3,38,,0,,,2,2,2,4
2127,PYN 12 12,,W,4,63,,63,0,,3,38,0,16,38,,0,,,1,1,2,1
2128,PYN 12 12,,cup,0,63,,38,16,,16,38,0,16,86,,0,,,3,2,2,1
2129,PYN ME 1 12,,N,2,38,,16,38,,3,16,0,0,98,,1,,,5,3,4,4
2130,PYN ME 1 12,,E,4,63,,38,16,,16,16,16,0,98,,1,,,4,5,4,4
2131,PYN ME 1 12,,S,5,63,,38,38,,3,3,0,0,98,,4.5,,,4,6,4,4
2132,PYN ME 1 12,,W,3,38,,16,38,,3,38,0,0,98,,1,,,3,3,3,5
2133,PYN ME 1 12,,cup,0,63,,38,16,,16,3,0,0,98,,0.5,,,3,1,3,3
2134,PYN ME 2 12,,N,3,63,,16,3,,16,38,0,0,98,,1,,,4,4,4,3
2135,PYN ME 2 12,,E,5,63,,16,16,,16,38,3,0,98,,0.5,,,3,3,4,3
2136,PYN ME 2 12,,S,4,86,,38,0,,16,16,0,0,98,,0.75,,,3,4,3,4
2137,PYN ME 2 12,,W,1,63,,16,16,,3,38,0,0,98,,0.75,,,3,2,3,3
2138,PYN ME 2 12,,cup,0,63,,38,3,,16,38,3,0,98,,2,,,5,3,3,3
2139,PY ME 3 12,,N,5,63,,38,0,,3,16,0,16,38,,0,,,1,1,1,1
2140,PY ME 3 12,,E,2,63,,38,3,,3,16,0,38,16,,0,,,1,1,1,1
2141,PY ME 3 12,,S,4,38,,3,38,,16,16,0,38,16,,0,,,2,1,1,1
2142,PY ME 3 12,,W,3,63,,63,3,,38,38,3,3,38,,0,,,1,2,2,3
2143,PY ME 3 12,,cup,0,63,,63,3,,3,38,0,16,63,,0,,,2,2,2,1
2144,PYN ME 4 12,,,1,63,,63,38,,16,16,0,0,98,,3,,,4,4,5,5
2145,PYN ME 4 12,,E,3,63,,63,38,,3,16,0,0,98,,2,,,4,4,3,3
2146,PYN ME 4 12,,S,2,38,,16,63,,3,16,0,0,98,,2,,,5,4,3,5
2147,PYN ME 4 12,,W,4,38,,38,63,,3,38,0,0,98,,2.5,,,3,4,4,3
2148,PYN ME 4 12,,cup,0,86,,63,16,,16,3,0,0,98,,3.5,,,4,3,5,5
2149,PYN ME 5 12,,N,4,86,,63,16,,3,38,0,0,98,,1,,,3,3,2,3
2150,PYN ME 5 12,,E,1,38,,38,16,,3,63,0,1,86,,0,,,2,3,4,4
2151,PYN ME 5 12,,S,3,86,,86,3,,3,38,0,0,98,,2.5,,,4,3,3,3
2152,PYN ME 5 12,,W,2,63,,38,16,,3,38,0,0,86,,0.25,,,3,3,4,4
2153,PYN ME 5 12,,cup,0,63,,38,16,,16,38,0,0,98,,1.75,,,3,4,4,4
2154,PYN ME 6 12,,N,4,63,,16,16,,38,16,0,0,98,,0.5,,,4,4,3,3
2155,PYN ME 6 12,,E,1,63,,38,38,,38,38,0,0,98,,3.5,,,3,3,4,4
2156,PYN ME 6 12,,S,3,63,,38,38,,16,3,0,0,98,,1.75,,,3,3,4,6
2157,PYN ME 6 12,,W,2,86,,63,3,,3,16,16,0,98,,2,,,4,3,6,4
2158,PYN ME 6 12,,cup,0,86,,63,16,,3,16,3,3,98,,4.75,,,10,5,4,4
2159,PYN ME 7 12,,N,5,63,,38,3,,0,38,0,0,98,,2,,,2,1,1,2
2160,PYN ME 7 12,,E,4,86,,63,63,,16,3,0,0,98,,3,,,4,4,2,3
2161,PYN ME 7 12,,S,2,86,,63,3,,16,16,0,0,98,,5.75,,,2,3,3,2
2162,PYN ME 7 12,,W,1,86,,63,3,,3,16,0,0,98,,2.25,,,2,2,2,2
2163,PYN ME 7 12,,cup,0,63,,38,16,,3,16,0,0,98,,1.75,,,2,2,2,1
2164,PYN ME 8 12,,N,3,38,,38,16,,16,38,0,16,16,,0,,,4,2,1,2
2165,PYN ME 8 12,,E,4,38,,16,3,,38,38,0,16,16,,0,,,2,2,3,2
2166,PYN ME 8 12,,S,1,38,,16,38,,16,16,0,38,16,,0,,,2,1,3,2
2167,PYN ME 8 12,,W,5,63,,38,3,,16,16,0,3,16,,0,,,2,3,6,5
2168,PYN ME 8 12,,cup,0,63,,38,38,,1,38,0,16,38,,0,,,2,2,2,1
2169,PYN ME 9 12,,N,2,63,,16,16,,63,38,0,1,86,,1,,,2,1,2,2
2170,PYN ME 9 12,,E,1,38,,16,38,,63,16,0,3,86,,0.75,,,2,1,2,2
2171,PYN ME 9 12,,S,5,38,,38,63,,16,38,0,3,86,,0.5,,,3,2,3,2
2172,PYN ME 9 12,,W,3,63,,63,38,,38,16,0,0,98,,1,,,1,2,2,2
2173,PYN ME 9 12,,cup,0,63,,38,38,,38,16,0,0,98,,0.75,,,2,2,2,2
2174,PYN ME 10 12,,N,3,38,,16,16,,16,16,0,3,86,,0.25,,,1,1,1,1
2175,PYN ME 10 12,,E,2,86,,38,3,,38,3,0,1,86,,1.5,,,3,2,2,2
2176,PYN ME 10 12,,S,4,63,,38,3,,38,3,0,1,86,,1.5,,,2,3,3,2
2177,PYN ME 10 12,,W,1,38,,16,16,,38,3,0,1,86,,0,,,2,2,2,2
2178,PYN ME 10 12,,cup,0,63,,38,16,,38,3,0,1,86,,0,,,2,2,2,2
2179,PYN DICK 1 12,,N,5,86,,63,16,,0,38,0,3,86,,1,,,5,4,4,4
2180,PYN DICK 1 12,,E,3,63,,63,38,,16,16,0,0,98,,2.25,,,5,6,7,5
2181,PYN DICK 1 12,,S,2,63,,63,38,,16,16,0,0,98,,4.75,,,5,6,3,4
2182,PYN DICK 1 12,,W,4,63,,63,0,,16,16,0,0,98,,5,,,4,7,6,6
2183,PYN DICK 1 12,,cup,0,63,,38,38,,3,16,38,3,63,,3.5,,,6,4,7,7
2184,PYN DICK 2 12,,N,2,86,,63,3,,16,16,0,0,98,,5.5,,,3,2,6,4
2185,PYN DICK 2 12,,E,4,98,,86,0,,3,3,16,0,98,,3.5,,,3,4,5,3
2186,PYN DICK 2 12,,S,1,86,,63,3,,38,38,0,0,98,,0.5,,,9,6,5,6
2187,PYN DICK 2 12,,W,3,63,,63,16,,16,16,0,0,98,,2.5,,,4,4,5,5
2188,PYN DICK 2 12,,cup,0,86,,63,16,,3,16,16,0,98,,6,,,5,5,3,4
2189,PYN DICK 3 12,,N,4,38,,16,38,,16,0,16,0,98,,4,,,6,5,6,7
2190,PYN DICK 3 12,,E,5,86,,63,3,,3,16,0,0,98,,5,,,4,4,5,5
2191,PYN DICK 3 12,,S,1,86,,63,3,,3,16,0,0,98,,1.5,,,3,3,4,3
2192,PYN DICK 3 12,,W,2,86,,63,3,,3,16,0,0,98,,2.25,,,4,4,4,4
2193,PYN DICK 3 12,,cup,0,63,,63,38,,3,16,16,0,98,,3,,,5,4,5,5
2194,PYN DICK 4 12,,N,5,63,,38,38,,16,16,16,0,98,,1.5,,,2,2,6,6
2195,PYN DICK 4 12,,E,2,38,,38,38,,16,38,0,0,98,,1.5,,,3,3,4,3
2196,PYN DICK 4 12,,S,1,63,,38,38,,3,16,16,0,98,,2,,,6,6,4,4
2197,PYN DICK 4 12,,W,3,63,,38,38,,16,38,0,0,86,,0.25,,,2,4,3,4
2198,PYN DICK 4 12,,cup,0,38,,16,38,,16,16,38,0,86,,0.25,,,6,4,5,4
2199,PYN DICK 5 12,,N,1,63,,38,38,,16,16,0,3,98,,4,,,2,4,4,4
2200,PYN DICK 5 12,,E,4,63,,63,38,,16,16,0,0,98,,2.75,,,3,3,4,3
2201,PYN DICK 5 12,,S,3,63,,63,3,,16,16,0,16,86,,3,,,3,3,3,3
2202,PYN DICK 5 12,,W,2,63,,63,38,,3,16,0,3,86,,0,,,3,3,3,3
2203,PYN DICK 5 12,,cup,0,86,,63,0,,0,16,38,0,98,,4,,,6,3,4,4
2204,PYW 1 12,,N,3,38,,38,16,,38,63,0,1,63,,0,,,3,2,4,2
2205,PYW 1 12,,E,5,63,,38,16,,38,3,0,3,86,,0.25,,,3,3,2,2
2206,PYW 1 12,,S,1,16,,16,16,,63,38,0,3,38,,0.25,,,2,2,1,1
2207,PYW 1 12,,W,2,16,,16,16,,63,16,0,16,38,,0,,,1,1,1,1
2208,PYW 1 12,,cup,0,63,,38,16,,16,16,0,3,86,,0,,,5,2,2,3
2209,PYW 2 12,,N,4,16,,16,16,,63,16,0,16,38,,0,,,1,3,1,1
2210,PYW 2 12,,E,1,38,,38,16,,38,3,0,16,38,,0,,,2,2,2,2
2211,PYW 2 12,,S,5,16,,3,16,,63,3,0,38,16,,0,,,1,1,1,2
2212,PYW 2 12,,W,2,16,,3,16,,38,3,0,16,16,,0,,,1,2,1,1
2213,PYW 2 12,,cup,0,63,,38,16,,16,38,0,3,38,,0,,,2,2,3,2
2214,PYW 3 12,,N,1,38,,16,16,,38,3,0,16,16,,0,,,2,1,2,3
2215,PYW 3 12,,E,5,38,,3,16,,63,3,0,3,16,,0,,,2,1,2,3
2216,PYW 3 12,,S,2,38,,3,38,,38,3,0,16,16,,0,,,4,2,3,2
2217,PYW 3 12,,W,3,63,,38,16,,38,3,3,3,38,,0,,,3,3,4,4
2218,PYW 3 12,,cup,0,38,,38,16,,38,38,0,3,38,,0,,,2,1,3,3
2219,PYW 4 12,,N,1,63,,38,16,,16,16,0,3,38,,0.25,,,3,1,2,2
2220,PYW 4 12,,E,4,38,,3,3,,3,38,0,16,3,,0,,,1,1,1,2
2221,PYW 4 12,,S,2,38,,16,3,,3,38,0,38,3,,0,,,1,1,1,3
2222,PYW 4 12,,W,3,16,,16,3,,3,16,0,38,3,,0,,,2,1,1,1
2223,PYW 4 12,,cup,0,38,,38,16,,38,38,0,0,63,,0.25,,,3,2,3,5
2224,PYW 5 12,,W,2,38,,16,16,,6,16,0,38,38,,0,,,2,2,3,3
2225,PYW 5 12,,E,1,38,,38,16,,16,16,0,38,38,,0,,,2,3,3,2
2226,PYW 5 12,,S,5,38,,38,38,,16,16,0,16,16,,0,,,4,2,4,3
2228,PYW 5 12,,N,3,1,,1,63,,3,16,16,16,16,,0,,,3,5,2,3
2229,PYW 5 12,,cup,0,3,,1,63,,3,16,0,38,16,,0,,,2,2,2,2
2230,PYW DICK 1 12,,N,3,38,,16,38,,16,16,0,16,38,,0,,,4,1,1,3
2231,PYW DICK 1 12,,E,2,63,,38,16,,16,38,0,38,38,,0,,,3,2,3,3
2232,PYW DICK 1 12,,S,1,63,,38,16,,38,38,0,2,16,,0,,,2,2,2,2
2233,PYW DICK 1 12,,W,4,63,,38,16,,16,63,0,3,38,,0,,,3,3,5,4
2234,PYW DICK 1 12,,cup,0,38,,38,38,,16,16,16,16,16,,0,,,4,2,3,3
2235,PYW DICK 2 12,,N,5,86,,86,3,,16,3,0,3,63,,0,,,5,4,6,4
2236,PYW DICK 2 12,,E,2,86,,63,0,,38,3,0,0,86,,0.25,,,9,6,5,6
2237,PYW DICK 2 12,,S,3,86,,38,0,,38,16,16,0,86,,0,,,6,6,7,6
2238,PYW DICK 2 12,,W,4,86,,63,3,,38,3,0,1,63,,0,,,4,5,6,6
2239,PYW DICK 2 12,,cup,0,86,,63,16,,16,16,16,0,98,,0.25,,,7,5,6,5
2240,LEE ME 1 12,,cup,999,999,,999,999,,999,999,999,999,999,,999,,,999,999,999,999
2241,RIS 5 12,,cup,999,999,,999,999,,999,999,999,999,999,,999,,,999,999,999,999
2242,PYS 5 12,,cup,999,999,,999,999,,999,999,999,999,999,,999,,,999,999,999,999
2243,PYS 8 12,,cup,0,999,,999,999,,999,999,999,999,999,,999,,,999,999,999,999
2244,PYS 10 12,,cup,999,999,,999,999,,999,999,999,999,999,,999,,,999,999,999,999
2245,PYS ME 2 12,,cup,999,999,,999,999,,999,999,999,999,999,,999,,,999,999,999,999
2246,KLN 4 12,,cup,999,999,,999,999,,999,999,999,999,999,,999,,,999,999,999,999
2247,KLN DICK 16 12,,cup,999,999,,999,999,,999,999,999,999,999,,999,,,999,999,999,999
2248,LEE 7 12,,cup,999,999,,999,999,,999,999,999,999,999,,999,,,999,999,999,999
2249,LEE 16 12,,cup,999,999,,999,999,,999,999,999,999,999,,999,,,999,999,999,999
2250,LEE 18 12,,cup,999,999,,999,999,,999,999,999,999,999,,999,,,999,999,999,999
2251,LEE 26 12,,cup,999,999,,999,999,,999,999,999,999,999,,999,,,999,999,999,999
2252,PYN 13 12,,N,4,3,,3,98,,38,3,3,0,98,,1,,,1,2,2,1
2253,PYN 13 12,,E,2,38,,3,63,,63,3,0,3,98,,0.75,,,1,1,1,1
2254,PYN 13 12,,S,3,38,,3,63,,38,16,0,3,98,,0.5,,,1,1,1,1
2255,PYN 13 12,,W,1,16,,3,98,,63,3,0,1,98,,1,,,2,2,1,1
2256,PYN 13 12,,cup,0,16,,16,98,,16,0,0,0,98,,1.25,,,1,1,1,1
2257,KLN 27 12,,N,4,16,,16,38,,63,0,0,38,38,,0,,,0,1,3,1
2258,KLN 27 12,,E,1,3,,3,16,,16,0,0,63,16,,0,,,1,0,0,1
2259,KLN 27 12,,S,5,98,,98,3,,3,3,0,63,63,,0,,,0,0,0,0
2260,KLN 27 12,,W,3,63,,38,38,,38,0,0,3,98,,0.5,,,0,2,1,1
2261,KLN 27 12,,cup,0,98,,98,16,,16,0,0,3,98,,0.75,,,1,1,1,1
2262,KLN 24 12,,N,5,63,,63,16,,16,3,0,3,63,,0.25,,,0,0,0,0
2263,KLN 24 12,,E,3,16,,16,38,,63,3,0,16,63,,0.25,,,1,1,1,3
2264,KLN 24 12,,S,1,38,,38,63,,16,16,0,38,38,,0.25,,,0,0,0,0
2265,KLN 24 12,,W,4,98,,98,16,,16,3,0,16,63,,0.25,,,0,0,0,0
2266,KLN 24 12,,cup,0,63,,63,16,,16,16,0,16,3,,0,,,1,1,1,1
2267,KLN 29 12,,N,1,98,,98,0,,3,0,0,38,38,,0,,,0,0,1,0
2268,KLN 29 12,,E,5,98,,98,16,,3,0,0,16,63,,0.25,,,1,1,0,1
2269,KLN 29 12,,S,3,98,,63,0,,63,3,0,16,98,,0.25,,,3,3,4,1
2270,KLN 29 12,,W,2,63,,63,0,,3,3,0,63,38,,0,,,0,0,0,0
2271,KLN 29 12,,cup,0,98,,98,0,,38,0,0,0,63,,1,,,2,1,3,2
2272,KLN 28 12,,N,1,38,,38,1,,16,3,0,16,86,,1.25,,,2,2,1,1
2273,KLN 28 12,,E,3,16,,16,63,,16,0,0,3,86,,0.25,,,2,1,1,2
2274,KLN 28 12,,S,4,38,,38,38,,16,0,0,3,86,,0.25,,,1,1,1,2
2275,KLN 28 12,,W,5,38,,38,38,,16,0,0,16,63,,0,,,1,3,2,1
2276,KLN 28 12,,cup,0,16,,16,63,,16,3,0,16,86,,0.5,,,2,1,2,3
2277,KLN 22 12,,N,3,86,,63,0,,3,3,0,16,86,,1,,,1,1,3,1
2278,KLN 22 12,,E,2,38,,38,3,,16,16,0,16,63,,0.25,,,1,2,1,1
2279,KLN 22 12,,S,1,86,,63,3,,16,3,0,3,86,,0.25,,,1,1,1,1
2280,KLN 22 12,,W,5,63,,38,3,,3,3,0,16,63,,0,,,1,2,1,1
2281,KLN 22 12,,cup,63,63,,63,16,,16,3,0,16,63,,0.25,,,1,1,1,1
2282,STE 1 10,,cup,0,16,,63,0,,63,,0,0,86,,0,,,6,6,5,9
2283,RIS 24 10,,cup,0,38,,0,38,,16,999,0,0,86,,999,,,2,3,5,4
2284,RIS 24 10,,N,5,38,,38,38,,38,999,0,3,86,,999,,,5,5,7,6
2285,RIS 24 10,,E,5,38,,3,38,,16,999,0,0,63,,999,,,2,3,4,2
2286,RIS 24 10,,S,5,38,,0,38,,38,999,63,16,63,,999,,,8,7,6,6
2287,RIS 24 10,,W,5,16,,16,38,,16,999,0,3,86,,999,,,3,4,5,7
2288,RIS 21 10,,cup,0,38,,16,38,,38,999,0,0,86,,999,,,2,4,5,3
2289,RIS 21 10,,N,5,38,,3,63,,38,999,0,0,86,,999,,,4,8,6,5
2290,RIS 21 10,,E,5,38,,16,38,,3,999,3,0,86,,999,,,5,7,6,6
2291,RIS 21 10,,S,5,16,,16,38,,38,999,0,0,86,,999,,,5,4,4,4
2292,RIS 21 10,,W,5,16,,38,63,,38,999,0,0,86,,999,,,5,5,7,5
2293,RIS 20 10,,cup,0,63,,3,38,,38,999,0,0,86,,999,,,4,4,4,4
2294,RIS 20 10,,N,5,38,,63,38,,38,999,0,0,86,,999,,,3,3,4,4
2295,RIS 20 10,,E,5,16,,16,16,,38,999,0,16,63,,999,,,6,2,2,2
2296,RIS 20 10,,S,5,63,,16,38,,63,999,0,0,86,,999,,,5,4,4,6
2297,RIS 20 10,,W,5,86,,6,38,,38,999,0,0,86,,999,,,3,4,5,4
2298,RIS 11 10,,cup,0,38,,38,16,,63,999,0,16,63,,999,,,5,6,4,5
2299,RIS 11 10,,N,5,38,,38,16,,38,999,0,16,63,,999,,,6,3,7,3
2300,RIS 11 10,,E,5,16,,63,0,,63,999,0,38,38,,999,,,5,5,6,5
2301,RIS 11 10,,S,5,63,,16,16,,38,999,0,38,38,,999,,,3,2,2,2
2302,RIS 11 10,,W,5,63,,0,16,,16,999,0,38,38,,999,,,2,2,2,2
2303,RIS 12 10,,cup,0,16,,16,38,,16,999,0,38,38,,999,,,2,2,2,6
2304,RIS 12 10,,N,5,38,,38,63,,38,999,0,63,38,,999,,,6,5,2,5
2305,RIS 12 10,,E,5,16,,16,86,,16,999,0,16,63,,999,,,1,2,1,5
2306,RIS 12 10,,S,5,38,,16,63,,16,999,0,16,63,,999,,,1,2,1,4
2307,RIS 12 10,,W,5,16,,16,86,,16,999,0,16,63,,999,,,1,6,1,1
2308,RIS 8 10,,cup,0,38,,0,63,,16,999,0,0,86,,999,,,4,5,4,5
2309,RIS 8 10,,N,5,63,,16,16,,38,999,0,0,86,,999,,,5,3,4,4
2310,RIS 8 10,,E,5,38,,63,38,,16,999,0,0,86,,999,,,5,5,5,5
2311,RIS 8 10,,S,5,63,,16,16,,16,999,0,0,86,,999,,,6,4,3,4
2312,RIS 8 10,,W,5,38,,63,38,,16,999,0,0,86,,999,,,5,5,4,4
2313,RIS 5 10,,cup,0,16,,3,86,,16,999,0,16,63,,999,,,2,5,3,2
2314,RIS 5 10,,N,5,16,,3,86,,16,999,0,16,63,,999,,,1,4,3,4
2315,RIS 5 10,,E,5,16,,16,63,,16,999,0,63,38,,999,,,2,1,2,2
2316,RIS 5 10,,S,5,38,,16,86,,16,999,0,38,63,,999,,,2,2,2,2
2317,RIS 5 10,,W,5,16,,3,86,,38,999,0,38,63,,999,,,2,2,2,2
2318,RIS 1 10,,cup,0,16,,3,63,,63,999,0,16,63,,999,,,4,4,4,3
2319,RIS 1 10,,N,5,38,,16,16,,63,999,16,63,16,,999,,,3,6,4,5
2320,RIS 1 10,,E,5,63,,16,0,,16,999,0,16,63,,999,,,4,3,3,5
2321,RIS 1 10,,S,5,38,,16,63,,16,999,0,38,38,,999,,,5,2,2,4
2322,RIS 1 10,,W,5,38,,63,16,,16,999,0,63,38,,999,,,2,2,4,4
2323,RIS 3 10,,cup,0,63,,38,16,,38,999,0,0,86,,999,,,5,4,4,2
2324,RIS 3 10,,N,5,38,,16,63,,63,999,16,16,63,,999,,,4,4,2,2
2325,RIS 3 10,,E,5,16,,38,38,,38,999,0,0,86,,999,,,4,1,4,2
2326,RIS 3 10,,S,5,38,,38,63,,63,999,0,0,86,,999,,,4,3,2,3
2327,RIS 3 10,,W,5,63,,16,38,,38,999,0,0,63,,999,,,3,5,4,3
2328,RIS 13 10,,cup,0,16,,38,38,,38,999,0,38,63,,999,,,5,4,4,3
2329,RIS 13 10,,N,5,38,,38,38,,63,999,16,0,86,,999,,,6,5,7,7
2330,RIS 13 10,,E,5,38,,16,38,,38,999,0,0,86,,999,,,4,4,5,5
2331,RIS 13 10,,S,5,38,,16,38,,63,999,3,16,63,,999,,,5,6,7,9
2332,RIS 13 10,,W,5,38,,16,38,,38,999,0,16,86,,999,,,5,7,4,6
2333,RIS 14 10,,cup,0,63,,16,63,,38,999,0,0,86,,999,,,3,3,2,2
2334,RIS 14 10,,N,5,16,,16,63,,38,999,0,0,86,,999,,,4,3,3,5
2335,RIS 14 10,,E,5,63,,3,16,,16,999,0,16,63,,999,,,5,2,2,4
2336,RIS 14 10,,S,5,0,,16,16,,63,999,63,0,86,,999,,,7,7,11,10
2337,RIS 14 10,,W,5,3,,16,63,,38,999,0,0,86,,999,,,2,4,2,5
2338,RIS 15 10,,cup,0,38,,0,38,,16,999,0,16,63,,999,,,3,3,2,3
2339,RIS 15 10,,N,5,38,,16,38,,16,999,0,0,63,,999,,,5,5,7,7
2340,RIS 15 10,,E,5,38,,16,38,,16,999,0,16,38,,999,,,6,2,3,3
2341,RIS 15 10,,S,5,16,,16,63,,16,999,0,38,16,,999,,,2,1,1,7
2342,RIS 15 10,,W,5,38,,3,38,,63,999,0,3,63,,999,,,3,2,3,4
2343,RIS 16 10,,cup,0,38,,16,38,,63,999,0,0,86,,999,,,4,3,8,6
2344,RIS 16 10,,N,5,38,,16,38,,38,999,0,0,86,,999,,,4,5,5,4
2345,RIS 16 10,,E,5,16,,16,63,,38,999,0,0,86,,999,,,5,4,4,5
2346,RIS 16 10,,S,5,63,,16,38,,38,999,0,0,86,,999,,,6,5,5,5
2347,RIS 16 10,,W,5,16,,16,63,,38,999,0,0,86,,999,,,3,3,5,5
2348,RIS 17 10,,cup,0,38,,16,86,,38,999,0,0,86,,999,,,4,3,4,4
2349,RIS 17 10,,N,5,63,,16,86,,38,999,0,0,86,,999,,,4,6,4,4
2350,RIS 17 10,,E,5,16,,38,63,,16,999,0,3,86,,999,,,5,6,2,3
2351,RIS 17 10,,S,5,16,,3,16,,16,999,0,63,0,,999,,,1,1,1,1
2352,RIS 17 10,,W,5,38,,3,86,,38,999,0,0,86,,999,,,6,4,4,5
2353,RIS 18 10,,cup,0,63,,3,63,,16,999,0,0,86,,999,,,3,3,3,5
2354,RIS 18 10,,N,5,16,,0,63,,63,999,0,0,98,,999,,,8,8,6,7
2355,RIS 18 10,,E,5,38,,3,16,,38,999,0,38,38,,999,,,3,3,1,4
2356,RIS 18 10,,S,5,16,,3,16,,38,999,0,63,16,,999,,,1,1,1,1
2357,RIS 18 10,,W,5,63,,0,63,,16,999,0,3,63,,999,,,2,2,2,3
2358,RIS 19 10,,cup,0,63,,0,38,,38,999,0,0,86,,999,,,3,4,4,7
2359,RIS 19 10,,N,5,3,,38,38,,63,999,0,0,86,,999,,,4,6,8,6
2360,RIS 19 10,,E,5,3,,0,86,,38,999,0,0,86,,999,,,3,3,4,4
2361,RIS 19 10,,S,5,38,,0,63,,63,999,0,0,86,,999,,,3,6,3,4
2362,RIS 19 10,,W,5,16,,16,63,,63,999,0,0,86,,999,,,6,5,4,4
2363,RIS 22 10,,cup,0,38,,0,63,,38,999,0,0,86,,999,,,5,3,3,3
2364,RIS 22 10,,N,5,38,,0,63,,38,999,0,0,86,,999,,,4,4,4,5
2365,RIS 22 10,,E,5,16,,0,86,,38,999,0,3,63,,999,,,2,3,4,2
2366,RIS 22 10,,S,5,38,,3,63,,38,999,0,0,86,,999,,,3,5,6,6
2367,RIS 22 10,,W,5,38,,3,63,,38,999,3,3,86,,999,,,8,4,6,7
2368,RIS 6 10,,cup,0,86,,0,63,,63,999,0,0,86,,999,,,4,4,2,4
2369,RIS 6 10,,N,5,86,,0,38,,63,999,0,0,86,,999,,,3,3,4,3
2370,RIS 6 10,,E,5,63,,0,16,,38,999,0,0,86,,999,,,3,3,4,3
2371,RIS 6 10,,S,5,16,,16,63,,63,999,0,0,86,,999,,,4,2,2,4
2372,RIS 6 10,,W,5,63,,0,63,,38,999,0,16,86,,999,,,3,3,2,3
2373,RIS 7 10,,cup,0,16,,86,16,,16,999,0,0,86,,999,,,5,4,4,3
2374,RIS 7 10,,N,5,38,,38,16,,38,999,0,16,38,,999,,,0,3,3,4
2375,RIS 7 10,,E,5,63,,63,0,,38,999,0,0,86,,999,,,2,3,3,3
2376,RIS 7 10,,S,5,63,,63,38,,38,999,0,0,63,,999,,,4,4,4,3
2377,RIS 7 10,,W,5,38,,16,38,,38,999,0,63,16,,999,,,2,3,4,3
2378,RIS 4 10,,cup,0,38,,0,63,,16,999,0,16,38,,999,,,4,3,5,4
2379,RIS 4 10,,N,5,38,,16,63,,16,999,0,38,38,,999,,,7,2,5,2
2380,RIS 4 10,,E,5,38,,0,63,,16,999,0,16,63,,999,,,3,2,2,4
2381,RIS 4 10,,S,5,38,,0,63,,16,999,0,16,63,,999,,,3,3,2,4
2382,RIS 4 10,,W,5,16,,0,63,,16,999,0,38,38,,999,,,5,4,4,3
2383,RIS 2 10,,cup,0,38,,38,38,,16,999,0,16,38,,999,,,2,4,3,3
2384,RIS 2 10,,N,5,38,,38,38,,38,999,3,16,63,,999,,,3,3,4,3
